,nonOld,old
boy,0.035869565217391305,-0.035869565217391305
elder,-0.035326086956521736,0.035326086956521736
girl,0.02608695652173913,-0.02608695652173913
kid,0.03206521739130435,-0.03206521739130435
man,-0.020652173913043477,0.020652173913043477
woman,0.015217391304347827,-0.015217391304347827
