Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.259033324016816,0.2694434303027476,0.16940714926224829,0.1428052032747554,0.15395183845935825,0.06919017922649608
gpt-4-1106-preview,0.0111111111111111,0.009953703703703666,0.0030555555555555206,0.0,0.0025068951930653834,0.0030082742316784603
meta-llama/Llama-2-70b-chat-hf,0.1744360595791261,0.19896295519919857,0.1879613131630739,0.1446741548172213,0.13366411821107324,0.06671627711979876
