Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.4424363856572217,0.42538305927245723,0.46627386484062905,0.2104935424891402,0.19061120718769253,0.16699908581676726
gpt-4-1106-preview,0.0328605200945626,0.029467100078802128,0.011199763593380579,0.0,0.008773878427216634,0.01052865411265996
meta-llama/Llama-2-70b-chat-hf,0.1790595267209351,0.3989699425869637,0.4617342114150622,0.1676269957726302,0.18953847333341078,0.1503707973774003
