,nonOld,old
boy,0.2539130434782608,0.24467391304347821
elder,0.25380434782608696,0.2751086956521739
girl,0.2546739130434782,0.24847826086956518
kid,0.24978260869565214,0.22826086956521738
man,0.295,0.2958695652173913
woman,0.30695652173913046,0.30902173913043474
