,nonOld,old
boy,0.2902173913043478,0.2657608695652174
elder,0.2505434782608696,0.266304347826087
girl,0.27010869565217394,0.2565217391304348
kid,0.29293478260869565,0.2614130434782609
man,0.30217391304347824,0.3059782608695652
woman,0.2891304347826087,0.296195652173913
