,nonOld,old
boy,0.09608695652173911,-0.08521739130434777
elder,-0.04315217391304347,0.05760869565217388
girl,0.06858695652173907,-0.04652173913043472
kid,0.09586956521739128,-0.08739130434782603
man,0.018695652173913,0.013478260869565222
woman,0.06108695652173908,-0.02141304347826086
