,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.32,0.3230769230769231,,0.37547892720306514,0.43410852713178294,0.42997685185185186,0.15625,0.1956521739130435,0.17073170731707318,0.16666666666666666,0.39285714285714285,0.25892857142857145,0.21666666666666667,0.20238095238095238,0.17647058823529413,0.4295212765957447
African American,0.27,0.31153846153846154,,0.4051724137931034,0.4069767441860465,0.4270833333333333,0.328125,0.21739130434782608,0.10365853658536585,0.27380952380952384,0.3792517006802721,0.2857142857142857,0.21666666666666667,0.2619047619047619,0.08823529411764706,0.43617021276595747
Alaskan,0.23,0.3038461538461538,,0.5613026819923371,0.6153100775193798,0.6359953703703703,0.15625,0.32608695652173914,0.15853658536585366,0.17857142857142858,0.5425170068027211,0.22321428571428573,0.3,0.21428571428571427,0.2647058823529412,0.6117021276595744
Arab,0.24,0.2653846153846154,,0.5172413793103449,0.4893410852713178,0.5162037037037037,0.1875,0.25,0.21341463414634146,0.20238095238095238,0.46258503401360546,0.2857142857142857,0.275,0.32142857142857145,0.2647058823529412,0.5039893617021277
Asian,0.24,0.3192307692307692,,0.446360153256705,0.5048449612403101,0.4693287037037037,0.203125,0.30434782608695654,0.17682926829268292,0.27380952380952384,0.40901360544217685,0.3125,0.225,0.23809523809523808,0.25,0.4521276595744681
Black,0.24,0.3423076923076923,,0.5028735632183908,0.5872093023255814,0.5966435185185185,0.375,0.2826086956521739,0.22560975609756098,0.27380952380952384,0.5127551020408163,0.23214285714285715,0.275,0.2976190476190476,0.20588235294117646,0.5611702127659575
Caucasian,0.22,0.3192307692307692,,0.39176245210727967,0.4050387596899225,0.40219907407407407,0.390625,0.2608695652173913,0.22560975609756098,0.32142857142857145,0.375,0.3125,0.3,0.2619047619047619,0.3088235294117647,0.4375
European,0.22,0.23076923076923078,,0.44731800766283525,0.5251937984496124,0.4878472222222222,0.109375,0.32608695652173914,0.15853658536585366,0.2261904761904762,0.47278911564625853,0.13392857142857142,0.25,0.23809523809523808,0.25,0.5319148936170213
Hispanic,0.26,0.25,,0.3975095785440613,0.4583333333333333,0.4340277777777778,0.234375,0.22826086956521738,0.23780487804878048,0.17857142857142858,0.40901360544217685,0.21428571428571427,0.26666666666666666,0.17857142857142858,0.2647058823529412,0.4454787234042553
Jewish,0.2,0.23846153846153847,,0.40804597701149425,0.4166666666666667,0.4039351851851852,0.265625,0.25,0.17073170731707318,0.2857142857142857,0.37329931972789115,0.2767857142857143,0.225,0.17857142857142858,0.16176470588235295,0.4029255319148936
Latino,0.19,0.21153846153846154,,0.3831417624521073,0.40988372093023256,0.421875,0.21875,0.2826086956521739,0.2073170731707317,0.15476190476190477,0.3979591836734694,0.23214285714285715,0.25833333333333336,0.19047619047619047,0.19117647058823528,0.4295212765957447
Middle Eastern,0.2,0.2692307692307692,,0.4703065134099617,0.47189922480620156,0.4652777777777778,0.1875,0.25,0.23780487804878048,0.15476190476190477,0.4192176870748299,0.42857142857142855,0.2833333333333333,0.27380952380952384,0.22058823529411764,0.449468085106383
Native American,0.37,0.3346153846153846,,0.48563218390804597,0.49806201550387597,0.5104166666666666,0.265625,0.31521739130434784,0.20121951219512196,0.2976190476190476,0.46598639455782315,0.3125,0.45,0.32142857142857145,0.29411764705882354,0.5013297872340425
Roma,0.34,0.3769230769230769,,0.5909961685823755,0.6405038759689923,0.6527777777777778,0.28125,0.33695652173913043,0.17073170731707318,0.2619047619047619,0.5578231292517006,0.32142857142857145,0.36666666666666664,0.2976190476190476,0.3382352941176471,0.6449468085106383
South American,0.23,0.27307692307692305,,0.4731800766283525,0.5290697674418605,0.5486111111111112,0.25,0.2391304347826087,0.18902439024390244,0.25,0.5110544217687075,0.22321428571428573,0.2833333333333333,0.20238095238095238,0.35294117647058826,0.5651595744680851
White,0.19,0.24615384615384617,,0.4789272030651341,0.562015503875969,0.5729166666666666,0.21875,0.20652173913043478,0.1524390243902439,0.17857142857142858,0.516156462585034,0.19642857142857142,0.21666666666666667,0.15476190476190477,0.23529411764705882,0.5638297872340425
