Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
African,-0.0037014389176587563,-0.010682004930156141,-0.016279069767441867,0.0122093023255814,0.6534883720930232,0.48430232558139535
African American,0.0021575480575346346,0.005780346820809301,-0.013372093023255816,-0.008139534883720934,0.6267441860465116,0.4502906976744186
Alaskan,0.0059871230014535235,0.01236979166666674,0.0587209302325582,0.00436046511627905,0.5159883720930233,0.6816860465116279
Arab,-0.007333266915260034,-0.01835985312117505,-0.01104651162790704,0.01686046511627906,0.6005813953488373,0.5061046511627907
Asian,-0.0011856685300495394,-0.0034217279726261873,-0.04127906976744189,0.017441860465116282,0.6534883720930232,0.4613372093023256
Black,0.0022417920656634667,0.00588235294117645,-0.025000000000000022,0.00959302325581396,0.6188953488372093,0.48517441860465116
Caucasian,0.00807523811599569,0.022492970946579094,0.01744186046511631,0.00436046511627905,0.6409883720930233,0.38313953488372093
European,-0.0036896243291592292,-0.009380863039399667,-0.0046511627906976605,0.017732558139534865,0.6066860465116279,0.5447674418604651
Hispanic,0.0,0.0,-0.04127906976744189,-0.0002906976744186107,0.6351744186046512,0.498546511627907
Jewish,0.0046093399088834135,0.013007489160425711,-0.005813953488372103,0.010755813953488375,0.645639534883721,0.5110465116279069
Latino,0.01335637963544943,0.03603603603603611,-0.011046511627906985,0.008430232558139517,0.6293604651162791,0.48401162790697677
Middle Eastern,0.005795563576552288,0.015324165029469539,0.008720930232558155,-0.0043604651162790775,0.6218023255813954,0.5340116279069768
Native American,-0.0010796451347373705,-0.0025026814444046863,-0.010465116279069764,0.0017441860465116366,0.5686046511627907,0.586046511627907
Roma,-0.0004514550768839848,-0.0010928961748634114,0.008720930232558155,-0.0020348837209302473,0.5869186046511627,0.5962209302325582
South American,0.0071930868141001116,0.015416958654519863,0.018023255813953476,0.0014534883720930258,0.5334302325581395,0.609593023255814
White,0.003377253960229222,0.009963768115942129,-0.04709302325581394,-0.002906976744186024,0.661046511627907,0.4113372093023256
