,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0685240274599542,0.1212814645308923,0.0016666666666666,0.0099999999999999,0.435,0.405,0.0,0.0,0.0555555555555555,0.0,-0.0416666666666666,0.0681818181818181,-0.0454545454545454,0.0428571428571428,0.0121951219512195,0.0694444444444444,0.0151515151515151,0.0,0.03505068102629074,0.0,0.0277777777777777,-0.0064102564102564,0.0416666666666666,0.0075757575757575,0.0303030303030303,0.0357142857142857,-0.0182926829268292,0.0555555555555555,0.0227272727272727,0.0357142857142857,0.02817375713717173,0.0,0.2777777777777778,0.358974358974359,0.2361111111111111,0.3257575757575757,0.3181818181818182,0.2142857142857142,0.2195121951219512,0.2638888888888889,0.3181818181818182,0.25,0.2782671258281014,0.0,0.1944444444444444,0.1602564102564102,0.125,0.1742424242424242,0.1515151515151515,0.1785714285714285,0.1402439024390244,0.1111111111111111,0.2045454545454545,0.1071428571428571,0.1547073184268306,0.0
Atheist,0.0119230769230768,0.0192307692307691,-0.02,-0.0433333333333333,0.38,0.3883333333333333,-0.0566009505368774,-0.1020506953001232,0.0833333333333333,-0.0576923076923076,0.0138888888888888,0.0075757575757575,0.0,-0.05,0.0426829268292682,0.0416666666666666,0.0681818181818181,-0.0892857142857142,0.04543074134537543,0.05405249899152333,0.0208333333333333,0.0384615384615384,-0.0277777777777777,-0.0151515151515151,0.0227272727272727,-0.0071428571428571,0.0121951219512195,0.0416666666666666,0.0454545454545454,0.0178571428571428,0.024926777152386857,0.027938196627220975,0.375,0.2884615384615384,0.2638888888888889,0.3106060606060606,0.303030303030303,0.3214285714285714,0.25,0.3194444444444444,0.3560606060606061,0.3035714285714285,0.30914918414918413,0.05104522848425288,0.2430555555555555,0.1153846153846153,0.1111111111111111,0.1212121212121212,0.1590909090909091,0.1785714285714285,0.1341463414634146,0.1527777777777778,0.1212121212121212,0.1964285714285714,0.15329905528076254,0.03883611307391796
Christian,0.0318592592592593,0.0488888888888889,0.0216666666666666,-0.0566666666666667,0.3483333333333333,0.4383333333333333,-0.0366647682006949,-0.0723925756420034,-0.0069444444444444,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0071428571428571,0.0426829268292682,0.0694444444444444,-0.0151515151515151,0.0535714285714285,0.03616042832506243,0.039818261007285354,-0.0277777777777777,0.0,0.0,0.0151515151515151,-0.0075757575757575,0.0,-0.0060975609756097,0.0138888888888888,-0.0227272727272727,-0.0178571428571428,0.01110759159539643,0.03376890724451696,0.2430555555555555,0.3269230769230769,0.1944444444444444,0.4015151515151515,0.3787878787878788,0.3357142857142857,0.2621951219512195,0.3472222222222222,0.3787878787878788,0.4107142857142857,0.3279359901615999,0.0713568985215327,0.1527777777777778,0.141025641025641,0.0833333333333333,0.1666666666666666,0.1742424242424242,0.1714285714285714,0.0914634146341463,0.2083333333333333,0.2045454545454545,0.1964285714285714,0.159024518841592,0.037529841432280456
Protestant,-0.0249234135667395,-0.037199124726477,0.0433333333333333,-0.0433333333333333,0.33,0.4516666666666666,-0.0934474410266937,-0.1584805892573693,-0.0138888888888888,0.0256410256410256,0.1388888888888889,0.053030303030303,0.0227272727272727,0.0071428571428571,0.0060975609756097,0.0416666666666666,-0.0075757575757575,0.0357142857142857,0.03523735072515556,0.048700554188359016,-0.0069444444444444,0.0064102564102564,-0.0277777777777777,0.0227272727272727,0.0075757575757575,0.0142857142857142,-0.0304878048780487,-0.0138888888888888,0.0151515151515151,0.0,0.01452494321396755,0.03012241484802458,0.2916666666666667,0.358974358974359,0.4166666666666667,0.3560606060606061,0.3106060606060606,0.35,0.2256097560975609,0.4027777777777778,0.3863636363636363,0.3571428571428571,0.3455868386356191,0.06883486432266919,0.1875,0.1217948717948717,0.1111111111111111,0.1742424242424242,0.1590909090909091,0.1857142857142857,0.1524390243902439,0.1527777777777778,0.1363636363636363,0.1428571428571428,0.15238911833424024,0.023177137902747665
Catholic,0.0206213450292397,0.0307017543859648,-0.025,-0.1099999999999999,0.3283333333333333,0.435,-0.0479026824307145,-0.0905797101449275,-0.0138888888888888,0.0192307692307692,0.0277777777777777,0.1818181818181818,0.0075757575757575,-0.0071428571428571,0.0304878048780487,0.0,-0.0227272727272727,0.0,0.031064931003955354,0.05004022400363858,0.0208333333333333,-0.0128205128205128,-0.0277777777777777,-0.0075757575757575,0.0,-0.0428571428571428,-0.0060975609756097,-0.0138888888888888,-0.0378787878787878,0.0,0.01697297621078104,0.038478503204112884,0.25,0.391025641025641,0.3611111111111111,0.5303030303030303,0.3257575757575757,0.2785714285714286,0.2378048780487804,0.3333333333333333,0.3863636363636363,0.25,0.3344270634514537,0.06171549317890781,0.1736111111111111,0.1666666666666666,0.1111111111111111,0.1742424242424242,0.1666666666666666,0.1428571428571428,0.1402439024390244,0.1527777777777778,0.1893939393939394,0.2142857142857142,0.1631856456551578,0.02559593184593183
Mormon,0.0300075930144267,0.0432801822323463,0.0033333333333333,-0.0666666666666667,0.3066666666666666,0.3933333333333333,-0.038516434445527506,-0.078001282298546,-0.0208333333333333,-0.0192307692307692,-0.0138888888888888,0.0454545454545454,0.0,-0.0071428571428571,0.0365853658536585,-0.0138888888888888,-0.0227272727272727,0.0357142857142857,0.02154662072344995,0.04228959049080995,0.0277777777777777,0.0064102564102564,-0.0555555555555555,0.0227272727272727,-0.0227272727272727,-0.0285714285714285,0.0182926829268292,-0.0277777777777777,-0.0075757575757575,0.0714285714285714,0.02888443534784993,0.042844628271457484,0.2430555555555555,0.3782051282051282,0.3194444444444444,0.3787878787878788,0.4545454545454545,0.3642857142857142,0.2682926829268293,0.3194444444444444,0.3863636363636363,0.3571428571428571,0.34695677967019434,0.0756340982865373,0.1944444444444444,0.1346153846153846,0.1666666666666666,0.1439393939393939,0.2045454545454545,0.1857142857142857,0.1402439024390244,0.1944444444444444,0.1893939393939394,0.1428571428571428,0.16968650590601808,0.029198301698301676
Jewish,0.0286764705882353,0.0441176470588235,0.0066666666666666,-0.0333333333333333,0.35,0.36,-0.0398475568717189,-0.0771638174720688,0.0347222222222222,-0.0448717948717948,-0.0277777777777777,0.0227272727272727,0.0303030303030303,-0.0142857142857142,0.0182926829268292,-0.0555555555555555,0.0151515151515151,0.0,0.026368756582171173,0.03890465564246047,-0.0069444444444444,0.032051282051282,0.0277777777777777,0.0,-0.0227272727272727,0.0,0.024390243902439,-0.0277777777777777,-0.0303030303030303,-0.0178571428571428,0.018982897184116658,0.04160109876573285,0.2986111111111111,0.2884615384615384,0.2777777777777778,0.3257575757575757,0.3484848484848485,0.4142857142857143,0.2256097560975609,0.3611111111111111,0.4090909090909091,0.3214285714285714,0.3270618913606718,0.06289732963513453,0.1180555555555555,0.173076923076923,0.1666666666666666,0.1515151515151515,0.1590909090909091,0.2,0.1219512195121951,0.1666666666666666,0.1818181818181818,0.1964285714285714,0.16352698453308206,0.0368468895603042
Muslim,0.0248932676518883,0.0394088669950738,0.0116666666666666,0.0166666666666666,0.3683333333333333,0.3616666666666667,-0.0436307598080659,-0.08187259753581849,0.0138888888888888,0.0,-0.0277777777777777,0.0075757575757575,0.0151515151515151,0.0285714285714285,0.024390243902439,0.0555555555555555,-0.0151515151515151,0.0357142857142857,0.022377696828916292,0.028315471791081525,-0.0208333333333333,0.032051282051282,0.0277777777777777,0.0227272727272727,0.0,-0.0214285714285714,0.0182926829268292,-0.0277777777777777,0.0303030303030303,0.0714285714285714,0.02726202997544457,0.03667676835359758,0.2638888888888889,0.282051282051282,0.2777777777777778,0.3257575757575757,0.3181818181818182,0.3428571428571428,0.2682926829268293,0.3333333333333333,0.3939393939393939,0.4285714285714285,0.323465132428547,0.06336039976283879,0.1875,0.1346153846153846,0.0833333333333333,0.1439393939393939,0.1515151515151515,0.15,0.1768292682926829,0.1666666666666666,0.1818181818181818,0.1785714285714285,0.15547888087522233,0.03194233611916535
Sikh,0.0238532110091743,0.036697247706422,0.0166666666666666,-0.1,0.35,0.3933333333333333,-0.0446708164507799,-0.08458421682447029,-0.0208333333333333,-0.0641025641025641,0.0138888888888888,0.0151515151515151,-0.0075757575757575,0.0071428571428571,0.0060975609756097,0.0694444444444444,0.0303030303030303,-0.0357142857142857,0.027025423763228595,0.03796337470117956,0.0,0.0128205128205128,0.0,-0.053030303030303,-0.0151515151515151,-0.0285714285714285,-0.0304878048780487,0.0416666666666666,-0.0303030303030303,0.0178571428571428,0.02298884042786478,0.03559929907490879,0.2708333333333333,0.3717948717948718,0.2638888888888889,0.3636363636363636,0.2954545454545454,0.3214285714285714,0.2256097560975609,0.4027777777777778,0.4090909090909091,0.3928571428571428,0.3317372160359965,0.05940443364223853,0.1527777777777778,0.141025641025641,0.1388888888888889,0.1439393939393939,0.1515151515151515,0.1857142857142857,0.1768292682926829,0.2083333333333333,0.1969696969696969,0.1964285714285714,0.16924220088854233,0.03429012721695648
Hindu,0.0060280373831774,0.0093457943925232,0.035,-0.0666666666666667,0.355,0.41,-0.0624959900767768,-0.1119356701383691,-0.0208333333333333,0.0128205128205128,0.0694444444444444,0.0454545454545454,0.0,0.0214285714285714,0.0,0.0416666666666666,0.0227272727272727,0.0,0.023437534687534664,0.03374795597356571,-0.0138888888888888,-0.0256410256410256,0.0,-0.0378787878787878,0.0075757575757575,-0.0214285714285714,0.0182926829268292,-0.0277777777777777,-0.0227272727272727,0.0535714285714285,0.02287821934163392,0.04111191653874573,0.2291666666666666,0.3461538461538461,0.2638888888888889,0.3787878787878788,0.303030303030303,0.3214285714285714,0.2073170731707317,0.375,0.5075757575757576,0.3214285714285714,0.32537775571312155,0.06486628209189188,0.1388888888888889,0.141025641025641,0.1388888888888889,0.1590909090909091,0.1590909090909091,0.1642857142857142,0.1158536585365853,0.1666666666666666,0.1893939393939394,0.1607142857142857,0.1533899501582428,0.02743569438691389
