,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0067184939091915,0.0110476190476189,-0.0180232558139534,-0.1383720930232558,0.3918604651162791,0.6168604651162791,0.0,0.0,-0.04,0.0192307692307692,0.0827546296296296,-0.09375,-0.0319148936170212,0.0543478260869565,0.0,0.0083333333333333,0.0735294117647058,0.0365853658536585,0.1020408163265306,0.0833333333333333,0.1139846743295019,-0.0535714285714285,0.0222868217054263,0.05437755358548631,0.0,0.03,-0.0346153846153846,-0.0005787037037037,-0.03125,-0.0119680851063829,0.0217391304347826,0.0238095238095238,0.0333333333333333,-0.1176470588235294,-0.0182926829268292,-0.0170068027210884,0.0357142857142857,0.0047892720306513,0.0625,0.0087209302325581,0.030131012896803536,0.0,0.24,0.45,1.009837962962963,0.34375,1.00531914893617,0.4891304347826087,0.4285714285714285,0.4916666666666666,0.3970588235294117,0.2804878048780488,0.9965986394557824,0.3452380952380952,1.0162835249042146,0.375,1.061046511627907,0.5953326027702197,0.0,0.17,0.2576923076923076,0.1892361111111111,0.125,0.2061170212765957,0.2826086956521739,0.2619047619047619,0.2666666666666666,0.2352941176470588,0.25,0.2227891156462585,0.1785714285714285,0.225095785440613,0.2946428571428571,0.2451550387596899,0.22738492716743483,0.0
African,-0.0007710914955016,-0.0014598540145985,0.0002906976744185,0.025,0.4718023255813953,0.3095930232558139,-0.0074895854046931,-0.0125074730622174,-0.05,0.0461538461538461,-0.0011574074074074,-0.046875,-0.0039893617021276,-0.1521739130434782,-0.0595238095238095,-0.0333333333333333,0.0147058823529411,0.024390243902439,0.0306122448979591,-0.0119047619047619,-0.0009578544061302,-0.0267857142857142,0.0067829457364341,0.033956421243358785,0.05988435321439386,0.07,-0.0307692307692307,0.0283564814814814,0.0,-0.0239361702127659,-0.0108695652173913,0.0595238095238095,-0.025,-0.0147058823529411,0.073170731707317,-0.0127551020408163,0.0714285714285714,-0.0047892720306513,0.0446428571428571,0.0164728682170542,0.03242803614165915,0.034147596082649924,0.65,0.7,0.8182870370370371,0.515625,0.8656914893617021,0.5869565217391305,0.6309523809523809,0.6,0.6323529411764706,0.5365853658536586,0.8690476190476191,0.6547619047619048,0.7729885057471264,0.6875,0.8091085271317829,0.6886571528539209,0.220519564691937,0.39,0.4076923076923077,0.4438657407407407,0.375,0.4787234042553192,0.2717391304347826,0.4166666666666667,0.2916666666666667,0.3088235294117647,0.3536585365853658,0.4481292517006803,0.3333333333333333,0.4243295019157088,0.5089285714285714,0.4312015503875969,0.3922505460813003,0.16631489427618432
African American,0.0084717607973421,0.0159774436090225,-0.0104651162790697,-0.0058139534883721,0.4697674418604651,0.3343023255813953,0.0017532668881506007,0.0049298245614036,0.05,-0.0769230769230769,-0.0075231481481481,0.09375,-0.0279255319148936,0.0543478260869565,0.0119047619047619,0.1666666666666666,-0.0588235294117647,0.0060975609756097,0.0297619047619047,0.0476190476190476,0.0335249042145593,0.0625,-0.00484496124031,0.048814194657846637,0.07551040038915899,0.06,-0.05,0.0202546296296296,0.078125,0.0066489361702127,-0.0760869565217391,0.1071428571428571,-0.0333333333333333,-0.1470588235294117,0.1158536585365853,0.0017006802721088,-0.0952380952380952,-0.0153256704980842,-0.0178571428571428,-0.000968992248062,0.05503965173181745,0.05769440232882928,0.71,0.7076923076923077,0.8234953703703703,0.59375,0.8470744680851063,0.6195652173913043,0.5833333333333334,0.6,0.6176470588235294,0.7134146341463414,0.8562925170068028,0.7142857142857143,0.7768199233716475,0.5982142857142857,0.811046511627907,0.7048420894565767,0.2394237530097173,0.34,0.3884615384615384,0.433449074074074,0.359375,0.4747340425531915,0.4021739130434782,0.4166666666666667,0.2333333333333333,0.4117647058823529,0.3597560975609756,0.4370748299319728,0.3571428571428571,0.4176245210727969,0.5178571428571429,0.4312015503875969,0.3987076848645318,0.17576720214154137
Black,-0.0053711108772668,-0.0105580693815987,-0.002906976744186,0.005813953488372,0.4912790697674418,0.3046511627906976,-0.0120896047864583,-0.0216056884292176,-0.17,-0.0307692307692307,0.0104166666666666,0.046875,0.0,-0.0434782608695652,0.119047619047619,0.05,-0.0294117647058823,0.0365853658536585,0.0051020408163265,0.0476190476190476,-0.0239463601532567,0.0178571428571428,-0.0319767441860465,0.04420568290296282,0.07884237591657815,0.03,-0.0307692307692307,0.03125,0.0,-0.0106382978723404,0.0,0.0714285714285714,0.0166666666666666,0.0,-0.0548780487804878,0.0136054421768707,-0.0119047619047619,-0.0201149425287356,0.0,-0.0164728682170542,0.020515255356314616,0.03328941464717273,0.65,0.7076923076923077,0.7824074074074074,0.546875,0.824468085106383,0.5217391304347826,0.7380952380952381,0.5833333333333334,0.7058823529411765,0.573170731707317,0.814625850340136,0.6428571428571429,0.7519157088122606,0.6428571428571429,0.7781007751937985,0.6842680137852284,0.2406111391519489,0.41,0.4,0.4155092592592592,0.46875,0.4175531914893617,0.3043478260869565,0.3333333333333333,0.2666666666666666,0.2058823529411764,0.3597560975609756,0.4540816326530612,0.3928571428571428,0.4051724137931034,0.4642857142857143,0.4001937984496124,0.3798926286250909,0.15642927008510704
Caucasian,-0.0004996743221074,-0.0010373443983402,0.0008720930232558,0.0220930232558139,0.5183139534883721,0.2883720930232558,-0.0072181682312989,-0.0120849634459591,0.0,-0.0307692307692307,0.0162037037037037,0.078125,-0.014627659574468,-0.0434782608695652,0.0833333333333333,-0.0916666666666666,0.1764705882352941,-0.0182926829268292,-0.0144557823129251,-0.0357142857142857,0.0076628352490421,0.0714285714285714,-0.0135658914728682,0.04638629948378556,0.08582737169701593,0.02,-0.0615384615384615,0.0179398148148148,-0.03125,-0.0252659574468085,-0.1195652173913043,0.0357142857142857,0.05,-0.0441176470588235,0.0304878048780487,0.0127551020408163,0.1071428571428571,0.0009578544061302,-0.0267857142857142,0.0135658914728682,0.03980577387939553,0.03733851420600945,0.52,0.6,0.7210648148148148,0.609375,0.7593085106382979,0.717391304347826,0.6785714285714286,0.5583333333333333,0.6176470588235294,0.6646341463414634,0.7848639455782312,0.7023809523809523,0.7260536398467433,0.7321428571428571,0.7209302325581395,0.6741798149585079,0.26242916478172945,0.32,0.2846153846153846,0.4184027777777778,0.25,0.4215425531914893,0.3804347826086957,0.3214285714285714,0.3666666666666666,0.2794117647058823,0.3109756097560975,0.4345238095238095,0.2976190476190476,0.4224137931034483,0.4017857142857143,0.4341085271317829,0.3562619334942912,0.12887700632685636
White,0.0012424133165074,0.0025839793281654,0.0,0.0093023255813953,0.5191860465116279,0.3046511627906976,-0.005476080592684099,-0.0084636397194535,-0.05,0.0269230769230769,0.0219907407407407,0.25,-0.0345744680851063,-0.0869565217391304,0.0714285714285714,-0.025,0.1617647058823529,0.0426829268292682,-0.0136054421768707,0.0476190476190476,-0.0153256704980842,-0.0357142857142857,0.0125968992248062,0.059745490457422744,0.07156552220757108,0.04,-0.0769230769230769,0.011574074074074,-0.0625,-0.0093085106382978,0.0108695652173913,0.0952380952380952,-0.0166666666666666,-0.0294117647058823,0.0426829268292682,0.0076530612244897,0.0714285714285714,-0.0076628352490421,0.0625,0.0135658914728682,0.037199002644514916,0.030503353550208633,0.63,0.6961538461538461,0.7303240740740741,0.5625,0.7845744680851063,0.5652173913043478,0.6666666666666666,0.5916666666666667,0.6617647058823529,0.5792682926829268,0.7738095238095238,0.6428571428571429,0.6915708812260536,0.6964285714285714,0.7238372093023255,0.6664426293426404,0.255772644091081,0.3,0.3769230769230769,0.3923611111111111,0.3125,0.4055851063829787,0.3152173913043478,0.4285714285714285,0.3,0.3823529411764705,0.3353658536585366,0.4209183673469387,0.238095238095238,0.3946360153256705,0.3839285714285714,0.3662790697674418,0.35684894473945405,0.12946401757201917
European,-0.0064737129584977,-0.0114261531950909,0.0066860465116279,-0.0040697674418604,0.4334302325581395,0.4590116279069767,-0.0131922068676892,-0.0224737722427098,0.09,-0.0076923076923076,0.0341435185185185,0.1875,-0.0159574468085106,0.1195652173913043,-0.0833333333333333,0.0833333333333333,0.1323529411764706,0.0,-0.0059523809523809,-0.0119047619047619,0.0019157088122605,0.0,0.001937984496124,0.05170592896128703,0.08072811857071878,0.04,-0.0576923076923076,0.0347222222222222,0.015625,-0.0026595744680851,-0.0869565217391304,0.0,-0.0166666666666666,-0.0147058823529411,0.0792682926829268,-0.0085034013605442,-0.0833333333333333,0.018199233716475,0.0446428571428571,-0.002906976744186,0.03372548467477836,0.04520098130885343,0.57,0.6384615384615384,0.8848379629629629,0.625,0.922872340425532,0.5978260869565217,0.75,0.4833333333333333,0.5735294117647058,0.524390243902439,0.9277210884353742,0.6785714285714286,0.8467432950191571,0.6964285714285714,0.9205426356589148,0.709350529128032,0.1933114995202694,0.36,0.4038461538461538,0.3125,0.390625,0.3430851063829787,0.3260869565217391,0.3809523809523809,0.3,0.3382352941176471,0.298780487804878,0.3469387755102041,0.369047619047619,0.35727969348659,0.3125,0.3594961240310077,0.34662490611341323,0.11923997894597836
Roma,-0.0067693675011109,-0.0127388535031847,-0.0087209302325581,-0.0186046511627906,0.4686046511627907,0.3848837209302325,-0.0134878614103024,-0.0237864725508036,-0.05,-0.0076923076923076,0.0289351851851851,0.109375,-0.0359042553191489,-0.108695652173913,-0.0595238095238095,-0.0166666666666666,0.0147058823529411,-0.0365853658536585,0.0374149659863945,0.0833333333333333,0.0114942528735632,0.0535714285714285,0.0213178294573643,0.04501439566598094,0.06350977021069357,0.04,-0.0884615384615384,0.0237268518518518,-0.09375,-0.0093085106382978,0.0108695652173913,0.1666666666666666,0.1083333333333333,-0.088235294117647,0.0121951219512195,0.016156462585034,0.0,0.0009578544061302,-0.0178571428571428,-0.0184108527131782,0.04632861298662872,0.04147569706507119,0.57,0.6307692307692307,0.8252314814814815,0.671875,0.8550531914893617,0.6086956521739131,0.7738095238095238,0.5833333333333334,0.6911764705882353,0.524390243902439,0.8775510204081632,0.7261904761904762,0.7950191570881227,0.7321428571428571,0.7965116279069767,0.7107832844189409,0.24074658958377868,0.28,0.3423076923076923,0.3686342592592592,0.28125,0.3896276595744681,0.3152173913043478,0.4285714285714285,0.375,0.4411764705882353,0.3292682926829268,0.4124149659863945,0.3333333333333333,0.3879310344827586,0.4285714285714285,0.3846899224806202,0.36653292527619286,0.13914799810875803
Native American,-0.0056027628702047,-0.0104463437796771,-0.004360465116279,0.0081395348837209,0.4636627906976744,0.3459302325581395,-0.0123212567793962,-0.021493962827296,0.04,0.0346153846153846,-0.0023148148148148,0.078125,-0.0026595744680851,-0.0326086956521739,-0.2142857142857142,0.0333333333333333,0.0,0.0,0.0289115646258503,0.0,-0.0162835249042145,0.0625,0.0077519379844961,0.036892636312271125,0.0823518992787529,0.08,-0.0769230769230769,0.0300925925925925,0.046875,0.0013297872340425,0.0,0.1071428571428571,-0.0333333333333333,-0.1323529411764706,-0.0182926829268292,-0.0076530612244897,0.0357142857142857,-0.0134099616858237,0.0357142857142857,0.0067829457364341,0.04170778742696806,0.0304749031818033,0.78,0.7038461538461539,0.8217592592592593,0.734375,0.8696808510638298,0.4891304347826087,0.7380952380952381,0.6666666666666666,0.7647058823529411,0.5975609756097561,0.8809523809523809,0.5952380952380952,0.7691570881226054,0.7946428571428571,0.812015503875969,0.7345217591338908,0.26392525031207004,0.3,0.3769230769230769,0.3958333333333333,0.359375,0.4215425531914893,0.2608695652173913,0.3214285714285714,0.3166666666666666,0.4264705882352941,0.274390243902439,0.4345238095238095,0.3452380952380952,0.3984674329501915,0.3571428571428571,0.4234496124031007,0.3608214270770877,0.13633505063429058
South American,-0.0111342326361137,-0.0184409052808046,-0.0072674418604651,-0.0098837209302325,0.3962209302325581,0.4421511627906976,-0.0178527265453052,-0.0294885243284235,-0.05,0.0115384615384615,0.0434027777777777,0.109375,-0.0438829787234042,0.0434782608695652,-0.1428571428571428,-0.0166666666666666,-0.1617647058823529,-0.0121951219512195,0.0841836734693877,0.1071428571428571,0.0191570881226053,-0.0357142857142857,-0.0358527131782945,0.06114744892626805,0.06316196591942934,0.11,-0.0923076923076923,0.027199074074074,-0.015625,-0.0026595744680851,-0.0108695652173913,0.1428571428571428,0.0,0.0,0.0121951219512195,-0.0255102040816326,0.0,0.0067049808429118,0.0089285714285714,0.0125968992248062,0.03116358843023514,0.04180726008625698,0.73,0.7192307692307692,0.9716435185185184,0.578125,0.9401595744680852,0.6739130434782609,0.7619047619047619,0.6166666666666667,0.6911764705882353,0.6219512195121951,1.0008503401360545,0.6309523809523809,0.8697318007662835,0.7857142857142857,0.9428294573643412,0.768989952620056,0.22274038949170627,0.35,0.3692307692307692,0.3686342592592592,0.296875,0.3936170212765957,0.2717391304347826,0.4285714285714285,0.35,0.4117647058823529,0.3658536585365853,0.3979591836734694,0.4761904761904761,0.3726053639846743,0.3839285714285714,0.3691860465116279,0.3737437076653728,0.14780805586025683
