,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0247540983606557,0.0491803278688525,0.07,-0.0766666666666666,0.7616666666666667,0.4966666666666666,0.0,0.0,0.1198412698412698,0.0807818930041152,0.0719047619047619,-0.0702325581395349,-0.0529824561403508,0.0,-0.0559259259259259,0.1409333333333333,-0.0848314606741573,-0.0143809523809523,0.6918146113444013,0.0,0.0,0.0082183908045977,0.0140196078431372,0.0397222222222222,0.0376315789473684,-0.0529629629629629,0.0082183908045977,0.0216666666666666,0.034047619047619,-0.1324074074074074,0.0794444444444444,0.42833929115102354,0.0,0.0
Atheist,0.032109375,0.0703125,0.1199999999999999,-0.0433333333333333,0.6983333333333334,0.5433333333333333,0.007355276639344304,0.0211321721311475,0.2278431372549019,-0.0561352657004831,0.1276923076923077,-0.1013145539906103,-0.0582456140350877,-0.1345945945945946,-0.079047619047619,0.2877333333333333,-0.1401777777777778,0.079047619047619,1.2918318224743341,0.7903429019000681,0.6000172111299329,0.0413157894736842,0.0769607843137255,0.0237878787878787,0.0,-0.098125,-0.0253225806451612,-0.0084408602150537,0.0327083333333333,-0.0237878787878787,0.0523333333333333,0.38278243889004854,0.39548495833482844,-0.045556852260975
Christian,0.0151147098515519,0.0283400809716598,0.06,-0.1633333333333333,0.6383333333333333,0.4666666666666667,-0.009639388509103798,-0.0208402468971927,-0.0085128205128205,0.1369636963696369,0.0338775510204081,0.0190804597701149,0.0070042194092827,-0.0448648648648648,-0.0704242424242424,0.1580952380952381,-0.2107936507936507,0.0535483870967741,0.7431651303570332,0.642279413785555,0.05135051901263199,0.0174444444444444,0.0341304347826087,-0.0174444444444444,0.0090229885057471,-0.0631609195402299,0.0603846153846154,0.0373809523809523,-0.0747619047619047,-0.0314,0.0,0.34513070424494685,0.4824519802205519,-0.08320858690607669
Protestant,0.0322134387351779,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.7,0.4566666666666666,0.007459340374522203,0.010108209680554703,0.0167676767676767,0.2068013468013468,0.2341025641025641,-0.0770464135021097,-0.1245,-0.0240579710144927,-0.1106666666666666,0.0747747747747747,-0.2066666666666666,0.10375,1.1791340802962977,0.8545456769781045,0.4873194689518965,0.0475757575757575,0.0373809523809523,0.0713636363636363,0.0218055555555555,-0.0568840579710145,0.0581481481481481,0.0,-0.0872222222222222,-0.0678395061728395,0.0,0.4482198363901259,0.45098585480932396,0.019880545239102376
Catholic,0.0225751633986928,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.6916666666666667,0.4766666666666667,-0.0021789349619628987,-0.006043072966891702,-0.0085128205128205,0.0,0.0614814814814814,0.2018039215686274,-0.079047619047619,0.1106666666666666,-0.0851282051282051,0.1383333333333333,-0.2176029962546816,0.0503030303030303,0.9528800742964652,0.8575853705303692,0.2610654629520639,-0.0174444444444444,0.0,0.0436111111111111,0.0872222222222222,-0.0137719298245614,0.0402564102564102,0.0,-0.0872222222222222,-0.1408974358974359,0.1453703703703704,0.5757961463487777,0.3817434901985983,0.1474568551977542
Mormon,-0.0115947980835044,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.6566666666666666,0.4866666666666667,-0.036348896444160096,-0.0717675968626922,-0.0272131147540983,0.11812734082397,0.1257575757575757,-0.1365367965367965,0.166,0.0291228070175438,-0.1328,0.0614814814814814,-0.2066666666666666,0.1249462365591397,1.128652019597272,0.9701504686817202,0.43683740825287076,0.0124603174603174,0.0461764705882353,0.0373809523809523,0.0785,0.068859649122807,-0.0402564102564102,0.0942,-0.0436111111111111,-0.1779333333333334,-0.0373809523809523,0.6367591966341191,0.5624492796848833,0.20841990548309552
Jewish,0.0384602538410153,0.0701402805611222,0.055,-0.0899999999999999,0.6516666666666666,0.4516666666666666,0.0137061554803596,0.020959952692269704,0.0553333333333333,-0.02,0.1645045045045045,-0.0162745098039215,-0.1844444444444444,0.3349122807017544,-0.0197619047619047,0.0582456140350877,-0.2075,-0.0838383838383838,1.144814975423334,1.0891996006987967,0.45300036407893285,-0.0084408602150537,0.0261666666666666,0.0327083333333333,0.0373809523809523,-0.0461764705882353,0.0555050505050505,-0.0163541666666666,-0.0201282051282051,-0.1453703703703704,0.0654166666666666,0.4536477425212003,0.2093313756235643,0.025308451370176788
Muslim,0.0320043103448276,0.0646551724137931,0.0133333333333333,-0.15,0.585,0.505,0.0072502119841719,0.015474844544940594,0.0614814814814814,0.0291228070175438,-0.0149549549549549,-0.0553333333333333,-0.1073631840796019,-0.1249462365591397,0.259375,-0.0240579710144927,-0.1254222222222222,0.0954022988505747,0.8974594895133446,1.021771023564013,0.2056448781689434,0.0314,-0.1189393939393939,0.029074074074074,0.0523333333333333,0.0,-0.0174444444444444,0.0422043010752688,-0.0436111111111111,-0.0373809523809523,0.0713636363636363,0.4437512467222141,0.461419939398647,0.015411955571190572
Sikh,0.0354968553459119,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.7383333333333333,0.4466666666666666,0.010742756985256199,0.014970615527373901,0.0728070175438596,0.0174736842105263,0.1053968253968253,-0.034156378600823,-0.0691666666666666,-0.0638461538461538,-0.0381609195402298,0.2582222222222222,-0.1487455197132616,0.1301960784313725,0.9381714661719407,0.6034860536202581,0.24635685482753944,0.0104666666666666,-0.0769607843137255,0.0201282051282051,0.0314,-0.1121428571428571,0.0951515151515151,0.0623015873015873,-0.0373809523809523,-0.1023913043478261,0.1121428571428571,0.6604667295761921,0.43994529040861463,0.2321274384251686
Hindu,0.0463768115942028,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.6816666666666666,0.4666666666666667,0.021622713233547104,0.037776193870277794,0.0474285714285714,-0.0503030303030303,0.0141880341880341,-0.079047619047619,-0.1986324786324786,0.0368888888888888,0.0759477124183006,0.1739047619047619,0.0664,0.1173737373737373,0.8601148341854221,0.9003995390701744,0.16830022284102086,0.0,-0.0327083333333333,0.0523333333333333,0.0713636363636363,-0.0951515151515151,0.0104666666666666,0.0124603174603174,-0.0174444444444444,-0.0153921568627451,0.1121428571428571,0.41946326075884854,0.3561384045005559,-0.008876030392174994
