,TB,BAMT,PB
0,0.1516608391608391,0.48120629370629375,0.025040064102564083
1,0.1350524475524475,0.44886363636363635,0.07203647047397048
2,0.15777972027972026,0.47159090909090906,0.11190632284382286
3,0.15559440559440554,0.4755244755244755,0.06002331002331004
4,0.13330419580419575,0.4611013986013986,0.06952335858585859
