Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,-0.00012664640324214837,-0.027355623100303927,-0.05092592592592593,0.004629629629629629,0.9953703703703703,0.7615740740740741
