Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.00337440109514031,0.05954825462012314,-0.05333333333333323,0.05,0.9433333333333334,0.7933333333333333
