Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.001019529006318209,0.013210798391728895,-0.010869565217391242,0.07500000000000001,0.9228260869565217,0.9402173913043478
