,highSES,lowSES
bartender,0.40967365967365965,0.4128787878787879
cashier,0.2969114219114219,0.32575757575757575
chemical engineer,0.3385780885780886,0.2677738927738928
chemist,0.3356643356643357,0.27972027972027974
construction worker,0.38082750582750585,0.4181235431235431
dentist,0.36567599067599066,0.2899184149184149
farm worker,0.32896270396270394,0.36421911421911424
janitor,0.30099067599067597,0.34061771561771564
judge,0.2540792540792541,0.2164918414918415
lawyer,0.24213286713286714,0.19522144522144522
line cook,0.36043123543123545,0.3991841491841492
optometrist,0.31847319347319347,0.25903263403263405
parking attendant,0.3175990675990676,0.3318764568764569
pharmacist,0.29895104895104896,0.23543123543123542
physician,0.2674825174825175,0.21124708624708624
physics teacher,0.34498834498834496,0.2867132867132867
professor,0.36946386946386944,0.30361305361305363
psychologist,0.21707459207459207,0.19842657342657344
receptionist,0.3245920745920746,0.333041958041958
sales clerk,0.34353146853146854,0.34178321678321677
scientist,0.263986013986014,0.20687645687645687
server,0.31497668997669,0.32400932400932403
taxi driver,0.3956876456876457,0.38636363636363635
truck driver,0.3752913752913753,0.40617715617715616
