Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
bartender,0.03560052144036525,0.04557291666666674,-0.10722610722610726,-0.011363636363636354,0.2188228438228438,0.6386946386946387
cashier,0.01910329910329905,0.029909909909909826,-0.18006993006993005,0.01282051282051283,0.3613053613053613,0.5865384615384616
chemical engineer,0.006869531813477953,0.011210762331838486,-0.13519813519813517,0.06264568764568762,0.38723776223776224,0.5273892773892774
chemist,0.015150865967798766,0.024879316747122182,-0.09090909090909094,0.050699300699300676,0.391025641025641,0.5454545454545454
construction worker,0.01371785584932994,0.017928286852589626,-0.10839160839160833,0.01981351981351981,0.23484848484848486,0.6276223776223776
dentist,0.02713136869305819,0.04483141904409038,-0.14743589743589747,0.050990675990676027,0.3948135198135198,0.5649766899766899
farm worker,0.0037304467684213844,0.005424954792043302,-0.12296037296037293,-0.005827505827505852,0.3123543123543124,0.5346736596736597
janitor,-0.005879406068322964,-0.008996041741633709,-0.12529137529137524,0.009032634032634046,0.34644522144522144,0.5877039627039627
judge,0.008123179873464963,0.015583428354237983,-0.14685314685314682,0.021853146853146876,0.4787296037296037,0.5355477855477856
lawyer,0.012412357076388734,0.02529644268774711,-0.1451048951048951,0.02447552447552448,0.5093240093240093,0.497960372960373
line cook,0.017084458751125395,0.023633156966490265,-0.15967365967365965,0.004953379953379966,0.2770979020979021,0.5891608391608392
optometrist,0.015030520327130457,0.025423728813559254,-0.1532634032634032,0.06322843822843821,0.4087995337995338,0.5329254079254079
parking attendant,0.0037192819480641854,0.005904059040590326,-0.1707459207459207,0.02797202797202797,0.37004662004662003,0.5725524475524476
pharmacist,0.019687218491999326,0.03426294820717124,-0.15559440559440557,0.08508158508158506,0.4254079254079254,0.5002913752913752
physician,0.048589743589743634,0.08800000000000008,-0.14219114219114215,0.061480186480186494,0.44784382284382285,0.48426573426573427
physics teacher,0.011719116331294676,0.017035157665820977,-0.15151515151515155,0.07255244755244755,0.3120629370629371,0.5646853146853147
professor,0.014288644116970305,0.0207439198855508,-0.14568764568764564,0.05710955710955712,0.3111888111888112,0.5466200466200466
psychologist,0.01708314812612041,0.038495971351835356,-0.15151515151515155,0.017191142191142206,0.5562354312354313,0.42599067599067597
receptionist,0.015368906455862918,0.022608695652173827,-0.1573426573426574,0.013111888111888126,0.32022144522144524,0.6311188811188811
sales clerk,0.012044177283903282,0.017123287671232834,-0.1282051282051282,0.005827505827505797,0.2966200466200466,0.6375291375291375
scientist,0.014075727194351996,0.02682281828485067,-0.14277389277389274,0.04516317016317015,0.4752331002331002,0.5486596736596736
server,0.017063368260321468,0.025752629669931082,-0.18997668997668998,0.027389277389277378,0.3374125874125874,0.5757575757575758
taxi driver,0.023516562933588444,0.030804902285525015,-0.1043123543123543,0.03205128205128205,0.2365967365967366,0.6378205128205128
truck driver,0.024349142499258705,0.032215210893390855,-0.11771561771561767,0.007575757575757569,0.24417249417249418,0.6177156177156177
