,highSES,lowSES
bartender,1.2084304584304584,1.1997863247863247
cashier,0.9629953379953379,0.9743589743589743
chemical engineer,0.9946581196581196,0.9088966588966589
chemist,0.9818376068376068,0.9182206682206683
construction worker,1.1714257964257964,1.189005439005439
dentist,0.9831002331002331,0.921911421911422
farm worker,1.040986790986791,1.0685703185703186
janitor,0.9685314685314684,0.9868881118881118
judge,0.8405205905205905,0.789141414141414
lawyer,0.7765151515151515,0.7223193473193473
line cook,1.1095571095571095,1.1264568764568768
optometrist,0.9403651903651905,0.876942501942502
parking attendant,0.9696969696969697,0.9714452214452214
pharmacist,0.9224941724941725,0.8473193473193473
physician,0.8751942501942501,0.8013791763791763
physics teacher,1.0386557886557888,0.9788267288267288
professor,1.0777000777000776,0.9971833721833723
psychologist,0.7503885003885005,0.7134809634809636
receptionist,1.0474941724941724,1.0247668997669
sales clerk,1.0637140637140636,1.0595376845376845
scientist,0.8418803418803419,0.7752525252525252
server,1.012917637917638,1.0077700077700078
taxi driver,1.142288267288267,1.1394716394716395
truck driver,1.1503496503496506,1.165792540792541
