,highSES,lowSES
Baseline,0.0122377622377622,-0.0122377622377622
bartender,0.0087412587412587,-0.0087412587412587
cashier,0.0049533799533799,-0.0049533799533799
chemical engineer,0.0034965034965034,-0.0034965034965034
chemist,0.0101981351981351,-0.0101981351981351
construction worker,0.0136946386946386,-0.0136946386946386
dentist,0.0171911421911421,-0.0171911421911421
farm worker,0.0014568764568764,-0.0014568764568764
janitor,-0.0032051282051282,0.0032051282051282
judge,0.0157342657342657,-0.0157342657342657
lawyer,0.0145687645687645,-0.0145687645687645
line cook,0.0064102564102564,-0.0064102564102564
optometrist,0.0113636363636363,-0.0113636363636363
parking attendant,0.0034965034965034,-0.0034965034965034
pharmacist,0.0096153846153846,-0.0096153846153846
physician,0.0107808857808857,-0.0107808857808857
physics teacher,0.0093240093240093,-0.0093240093240093
professor,0.0055361305361305,-0.0055361305361305
psychologist,0.0099067599067599,-0.0099067599067599
receptionist,0.0128205128205128,-0.0128205128205128
sales clerk,0.0096153846153846,-0.0096153846153846
scientist,0.0134032634032634,-0.0134032634032634
server,0.0072843822843822,-0.0072843822843822
taxi driver,0.0183566433566433,-0.0183566433566433
truck driver,0.0142773892773892,-0.0142773892773892
