,highSES,lowSES
Baseline,0.0276806526806526,-0.0276806526806526
bartender,0.0023310023310023,-0.0023310023310023
cashier,0.0029137529137529,-0.0029137529137529
chemical engineer,0.0606060606060606,-0.0606060606060606
chemist,0.0935314685314685,-0.0935314685314685
construction worker,-0.0215617715617715,0.0215617715617715
dentist,0.0754662004662004,-0.0754662004662004
farm worker,-0.0061188811188811,0.0061188811188811
janitor,0.0061188811188811,-0.0061188811188811
judge,0.0384615384615384,-0.0384615384615384
lawyer,0.0346736596736596,-0.0346736596736596
line cook,0.0227272727272727,-0.0227272727272727
optometrist,0.0853729603729603,-0.0853729603729603
parking attendant,0.0364219114219114,-0.0364219114219114
pharmacist,0.0492424242424242,-0.0492424242424242
physician,0.071095571095571,-0.071095571095571
physics teacher,0.0821678321678321,-0.0821678321678321
professor,0.087995337995338,-0.087995337995338
psychologist,0.0329254079254079,-0.0329254079254079
receptionist,0.0209790209790209,-0.0209790209790209
sales clerk,0.0562354312354312,-0.0562354312354312
scientist,0.0492424242424242,-0.0492424242424242
server,0.0422494172494172,-0.0422494172494172
taxi driver,0.0437062937062937,-0.0437062937062937
truck driver,0.0061188811188811,-0.0061188811188811
