,highSES,lowSES
Baseline,0.0393356643356643,0.0116550116550116
bartender,0.0259324009324009,0.0236013986013986
cashier,0.027097902097902,0.0241841491841491
chemical engineer,0.046037296037296,-0.0145687645687645
chemist,0.071095571095571,-0.0224358974358974
construction worker,0.0029137529137529,0.0244755244755244
dentist,0.0658508158508158,-0.0096153846153846
farm worker,0.0145687645687645,0.0206876456876456
janitor,0.0238927738927738,0.0177738927738927
judge,0.0588578088578088,0.0203962703962703
lawyer,0.0399184149184149,0.0052447552447552
line cook,0.0335081585081585,0.0107808857808857
optometrist,0.0649766899766899,-0.0203962703962703
parking attendant,0.0437062937062937,0.0072843822843822
pharmacist,0.0541958041958041,0.0049533799533799
physician,0.0617715617715617,-0.0093240093240093
physics teacher,0.0652680652680652,-0.0168997668997669
professor,0.0734265734265734,-0.0145687645687645
psychologist,0.0407925407925407,0.0078671328671328
receptionist,0.0282634032634032,0.0072843822843822
sales clerk,0.0489510489510489,-0.0072843822843822
scientist,0.053030303030303,0.0037878787878787
server,0.0474941724941724,0.0052447552447552
taxi driver,0.041083916083916,-0.0026223776223776
truck driver,0.0192307692307692,0.0131118881118881
