,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0237704918032787,0.0491803278688525,0.07,-0.0766666666666666,0.5166666666666667,0.7616666666666667,0.0,0.0,0.0486111111111111,0.032051282051282,0.0277777777777777,-0.0151515151515151,0.0,0.0214285714285714,0.0304878048780487,0.1111111111111111,-0.0303030303030303,0.0,0.03169222038124474,0.0,-0.0138888888888888,0.0128205128205128,0.0277777777777777,0.0075757575757575,-0.0075757575757575,0.0,0.0060975609756097,0.0,-0.0454545454545454,0.0535714285714285,0.01747622296402779,0.0,0.1736111111111111,0.2115384615384615,0.3055555555555556,0.3181818181818182,0.303030303030303,0.1357142857142857,0.1158536585365853,0.1944444444444444,0.4393939393939394,0.3214285714285714,0.2518752148935075,0.0,0.0694444444444444,0.0769230769230769,0.0833333333333333,0.0833333333333333,0.053030303030303,0.1,0.0426829268292682,0.1111111111111111,0.0909090909090909,0.0892857142857142,0.08000533341996753,0.0
Atheist,0.031640625,0.0703125,0.1199999999999999,-0.0433333333333333,0.55,0.6983333333333334,0.007870133196721297,0.0211321721311475,0.1666666666666666,-0.0384615384615384,0.0694444444444444,-0.0075757575757575,-0.0227272727272727,-0.0071428571428571,0.0121951219512195,0.1527777777777778,-0.0606060606060606,0.0535714285714285,0.059116892592502315,0.04329433100774561,0.0347222222222222,0.0256410256410256,0.0277777777777777,-0.0075757575757575,0.0075757575757575,-0.0214285714285714,0.024390243902439,-0.0138888888888888,0.0151515151515151,0.0,0.01781517601639548,0.025952228665643236,0.375,0.1923076923076923,0.2361111111111111,0.1893939393939394,0.2954545454545454,0.0785714285714285,0.1097560975609756,0.1805555555555555,0.3636363636363636,0.2678571428571428,0.22886438764487543,0.06328860502640991,0.0763888888888889,0.0512820512820512,0.0833333333333333,0.053030303030303,0.053030303030303,0.1214285714285714,0.0853658536585365,0.0972222222222222,0.0909090909090909,0.0714285714285714,0.07834191892118718,0.01587460303923719
Christian,0.0145479082321187,0.0283400809716598,0.06,-0.1633333333333333,0.4866666666666667,0.6383333333333333,-0.009222583571160002,-0.0208402468971927,0.0694444444444444,0.1217948717948717,0.0694444444444444,0.0833333333333333,0.053030303030303,0.0428571428571428,0.0548780487804878,0.1388888888888889,-0.0909090909090909,0.0178571428571428,0.07424377113401501,0.045581853783073285,-0.0069444444444444,0.0256410256410256,0.0277777777777777,0.0075757575757575,-0.0075757575757575,0.0142857142857142,0.0426829268292682,-0.0555555555555555,0.0075757575757575,0.0357142857142857,0.023132900297534377,0.019707903884733112,0.1388888888888889,0.532051282051282,0.2638888888888889,0.2803030303030303,0.3257575757575757,0.1,0.1524390243902439,0.1944444444444444,0.3181818181818182,0.1964285714285714,0.25023835243347436,0.07760195427878355,0.1041666666666666,0.0897435897435897,0.0833333333333333,0.0984848484848484,0.0984848484848484,0.0857142857142857,0.0670731707317073,0.0833333333333333,0.0984848484848484,0.1428571428571428,0.09516760678346038,0.023574971776191285
Protestant,0.0308300395256917,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.48,0.7,0.007059547722412997,0.010108209680554703,0.0555555555555555,0.141025641025641,0.2222222222222222,0.0227272727272727,-0.0303030303030303,0.0428571428571428,0.0121951219512195,0.1111111111111111,-0.0833333333333333,0.1071428571428571,0.08284732882293853,0.05784394805736266,0.0138888888888888,0.0192307692307692,0.0555555555555555,0.0151515151515151,0.0075757575757575,0.0142857142857142,0.0304878048780487,-0.0555555555555555,0.0,0.0178571428571428,0.02295887039789473,0.02600934296056242,0.1944444444444444,0.3717948717948718,0.4722222222222222,0.2348484848484848,0.3181818181818182,0.1428571428571428,0.1097560975609756,0.25,0.3560606060606061,0.2857142857142857,0.2735879973684851,0.06340848514629002,0.0694444444444444,0.0448717948717948,0.1111111111111111,0.0757575757575757,0.0833333333333333,0.0428571428571428,0.0792682926829268,0.0555555555555555,0.106060606060606,0.0535714285714285,0.07218312852459188,0.029785742712572
Catholic,0.022,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.49,0.6916666666666667,-0.001770491803278703,-0.006043072966891702,0.0625,0.0192307692307692,0.0694444444444444,0.2196969696969697,0.0075757575757575,0.0857142857142857,0.048780487804878,0.1388888888888889,-0.0984848484848484,0.1071428571428571,0.08574593089836989,0.05964811611153074,0.0069444444444444,0.0128205128205128,0.0416666666666666,0.0303030303030303,0.0227272727272727,0.0285714285714285,0.0426829268292682,-0.0277777777777777,-0.0454545454545454,0.0892857142857142,0.034823431988066075,0.021640138316967553,0.1736111111111111,0.3397435897435897,0.2361111111111111,0.4772727272727273,0.2954545454545454,0.1142857142857142,0.1463414634146341,0.1666666666666666,0.3257575757575757,0.25,0.2525244504817675,0.06290753284655726,0.0763888888888889,0.0769230769230769,0.0694444444444444,0.1212121212121212,0.053030303030303,0.0857142857142857,0.0670731707317073,0.0555555555555555,0.0757575757575757,0.125,0.08060994222579584,0.02038094358216313
Mormon,-0.0109171800136892,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.5166666666666667,0.6566666666666666,-0.0346876718169679,-0.0717675968626922,0.0694444444444444,0.0897435897435897,0.125,0.0227272727272727,0.1969696969696969,0.0428571428571428,0.0182926829268292,0.0833333333333333,-0.0757575757575757,0.125,0.08491257387598847,0.0642452364708462,0.0069444444444444,0.0064102564102564,0.0138888888888888,0.0303030303030303,0.0378787878787878,-0.0142857142857142,0.0365853658536585,-0.0138888888888888,-0.0454545454545454,-0.0357142857142857,0.02413542081225003,0.025726241915266262,0.1805555555555555,0.282051282051282,0.2361111111111111,0.2196969696969697,0.4848484848484848,0.1,0.1402439024390244,0.1388888888888889,0.3787878787878788,0.2321428571428571,0.23933269305220528,0.06927565997687948,0.0763888888888889,0.0448717948717948,0.0694444444444444,0.0454545454545454,0.0984848484848484,0.0857142857142857,0.073170731707317,0.0694444444444444,0.0909090909090909,0.1785714285714285,0.08324545034910884,0.03119438488340929
Jewish,0.0354208416833667,0.0701402805611222,0.055,-0.0899999999999999,0.495,0.6516666666666666,0.011650349880087996,0.020959952692269704,0.0486111111111111,0.032051282051282,0.1111111111111111,0.0454545454545454,-0.0303030303030303,0.2785714285714286,0.0670731707317073,0.1527777777777778,-0.0833333333333333,0.0178571428571428,0.08671439333024696,0.058052475979305254,0.0208333333333333,0.0128205128205128,0.0138888888888888,0.0303030303030303,-0.0151515151515151,0.05,0.0,-0.0138888888888888,-0.0075757575757575,0.0535714285714285,0.021803335553335513,0.018677937915742782,0.1736111111111111,0.25,0.2222222222222222,0.1969696969696969,0.303030303030303,0.4214285714285714,0.1402439024390244,0.2638888888888889,0.3106060606060606,0.2678571428571428,0.2549857899553021,0.08049152744274699,0.0625,0.0897435897435897,0.0416666666666666,0.1212121212121212,0.0606060606060606,0.15,0.0975609756097561,0.0694444444444444,0.0681818181818181,0.125,0.08859156764644567,0.03118724432748826
Muslim,0.027801724137931,0.0646551724137931,0.0133333333333333,-0.15,0.57,0.585,0.004031232334652298,0.015474844544940594,0.0833333333333333,0.0192307692307692,0.0138888888888888,0.0227272727272727,-0.0227272727272727,0.0142857142857142,0.1768292682926829,0.0555555555555555,-0.0378787878787878,0.1071428571428571,0.055359972006313415,0.044579617536934596,-0.0069444444444444,-0.0064102564102564,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0304878048780487,-0.0138888888888888,-0.0075757575757575,0.0714285714285714,0.01577674696577131,0.01563735383857332,0.1805555555555555,0.1987179487179487,0.2083333333333333,0.1439393939393939,0.25,0.1285714285714285,0.2865853658536585,0.1388888888888889,0.3409090909090909,0.25,0.21265010057692982,0.07476034466888125,0.0763888888888889,0.0705128205128205,0.1805555555555555,0.0606060606060606,0.0909090909090909,0.0785714285714285,0.1036585365853658,0.0694444444444444,0.1287878787878787,0.1428571428571428,0.10022918477186767,0.038670404798453586
Sikh,0.035069182389937,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.4533333333333333,0.7383333333333333,0.011298690586658295,0.014970615527373901,0.0694444444444444,0.0192307692307692,0.0833333333333333,0.0378787878787878,-0.0151515151515151,0.0357142857142857,0.073170731707317,0.2638888888888889,-0.0984848484848484,0.0892857142857142,0.0785583319119904,0.05246051712515124,0.0069444444444444,-0.0128205128205128,0.0,0.0075757575757575,-0.0151515151515151,0.0142857142857142,0.0304878048780487,-0.0138888888888888,-0.0378787878787878,0.0714285714285714,0.02104619973522407,0.01598256418378366,0.2222222222222222,0.3012820512820512,0.2222222222222222,0.2045454545454545,0.303030303030303,0.1357142857142857,0.1585365853658536,0.5138888888888888,0.4924242424242424,0.3392857142857143,0.2893151969981238,0.07683392149855564,0.0625,0.0769230769230769,0.0833333333333333,0.0681818181818181,0.0454545454545454,0.0714285714285714,0.0670731707317073,0.0694444444444444,0.0984848484848484,0.1071428571428571,0.07499666661252022,0.014973295674515202
Hindu,0.0446376811594202,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.4866666666666667,0.6816666666666666,0.020867189356141496,0.037776193870277794,0.0694444444444444,-0.0192307692307692,0.0138888888888888,0.0227272727272727,-0.0833333333333333,0.0214285714285714,0.0670731707317073,0.1388888888888889,0.0984848484848484,0.0892857142857142,0.06237859024444385,0.04896531314214238,0.0138888888888888,0.0192307692307692,0.0138888888888888,0.0151515151515151,-0.0075757575757575,0.0,0.0365853658536585,0.0,0.0,0.0357142857142857,0.01420354713037636,0.01494521738424175,0.1666666666666666,0.3012820512820512,0.2361111111111111,0.1893939393939394,0.25,0.1071428571428571,0.1280487804878048,0.3055555555555556,0.6590909090909091,0.3035714285714285,0.26468632993023233,0.07373824346385324,0.0555555555555555,0.0576923076923076,0.0694444444444444,0.0454545454545454,0.0833333333333333,0.0571428571428571,0.073170731707317,0.0833333333333333,0.2121212121212121,0.0714285714285714,0.08086768922134771,0.035538235477259886
