,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0237704918032787,0.0491803278688525,0.07,-0.0766666666666666,0.5166666666666667,0.7616666666666667,0.0,0.0,0.1041666666666666,0.0833333333333333,0.0833333333333333,-0.0909090909090909,-0.0606060606060606,0.0,-0.0304878048780487,0.0972222222222222,-0.1136363636363636,-0.0178571428571428,0.0681552018442262,0.0,0.0069444444444444,0.0064102564102564,0.0277777777777777,0.0227272727272727,-0.0303030303030303,0.0071428571428571,0.0121951219512195,0.0277777777777777,-0.0757575757575757,0.0357142857142857,0.02527504000064972,0.0,0.4375,0.5192307692307693,0.5833333333333334,0.6515151515151515,0.5757575757575758,0.2714285714285714,0.274390243902439,0.3472222222222222,0.6742424242424242,0.625,0.4959620291632486,0.0,0.2013888888888889,0.1089743589743589,0.1666666666666666,0.1439393939393939,0.1363636363636363,0.2071428571428571,0.1341463414634146,0.1944444444444444,0.1363636363636363,0.1071428571428571,0.1536573081390154,0.0
Atheist,0.031640625,0.0703125,0.1199999999999999,-0.0433333333333333,0.55,0.6983333333333334,0.007870133196721297,0.0211321721311475,0.2430555555555555,-0.0448717948717948,0.125,-0.0984848484848484,-0.0606060606060606,-0.0642857142857142,-0.0304878048780487,0.1805555555555555,-0.1439393939393939,0.0714285714285714,0.10627152996055429,0.05835442335442331,0.0208333333333333,0.032051282051282,0.0138888888888888,0.0,-0.0454545454545454,-0.0214285714285714,-0.0060975609756097,0.0277777777777777,-0.0151515151515151,0.0178571428571428,0.020054061791866622,0.02166249062590524,0.5902777777777778,0.4423076923076923,0.5416666666666666,0.5378787878787878,0.5757575757575758,0.2642857142857143,0.2134146341463414,0.3472222222222222,0.5681818181818182,0.5,0.45809928892245966,0.06841829579634459,0.1319444444444444,0.1089743589743589,0.1527777777777778,0.1363636363636363,0.1212121212121212,0.2214285714285714,0.1890243902439024,0.2222222222222222,0.1666666666666666,0.0892857142857142,0.15398999036194153,0.025116232006475912
Christian,0.0145479082321187,0.0283400809716598,0.06,-0.1633333333333333,0.4866666666666667,0.6383333333333333,-0.009222583571160002,-0.0208402468971927,-0.0069444444444444,0.1602564102564102,0.0416666666666666,0.0227272727272727,0.0075757575757575,-0.0214285714285714,-0.0426829268292682,0.1111111111111111,-0.2424242424242424,0.0535714285714285,0.0710388832035173,0.06592480690041662,0.0138888888888888,0.0192307692307692,-0.0138888888888888,0.0075757575757575,-0.053030303030303,0.0428571428571428,0.0182926829268292,-0.0555555555555555,-0.0227272727272727,0.0,0.02470472616814075,0.03132001805782289,0.4513888888888889,0.6474358974358975,0.6805555555555556,0.6590909090909091,0.5984848484848485,0.2642857142857143,0.3353658536585366,0.3888888888888889,0.6363636363636364,0.5535714285714286,0.5215431621224306,0.048871176249225025,0.2083333333333333,0.1474358974358974,0.2083333333333333,0.2196969696969697,0.2196969696969697,0.1857142857142857,0.1280487804878048,0.1944444444444444,0.1893939393939394,0.1785714285714285,0.1879669382108406,0.03981485655266145
Protestant,0.0308300395256917,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.48,0.7,0.007059547722412997,0.010108209680554703,0.0138888888888888,0.2371794871794871,0.3055555555555556,-0.0833333333333333,-0.1363636363636363,-0.0142857142857142,-0.0609756097560975,0.0694444444444444,-0.2348484848484848,0.1071428571428571,0.12630180117984988,0.08684429053331491,0.0277777777777777,0.0128205128205128,0.0416666666666666,0.0151515151515151,-0.0378787878787878,0.0285714285714285,0.0,-0.0416666666666666,-0.053030303030303,0.0,0.02585636585636581,0.021779369004978733,0.4583333333333333,0.6346153846153846,0.7222222222222222,0.5984848484848485,0.6060606060606061,0.3285714285714285,0.3048780487804878,0.5138888888888888,0.6287878787878788,0.5714285714285714,0.536727121117365,0.07117634736537173,0.1527777777777778,0.0897435897435897,0.1527777777777778,0.1818181818181818,0.1742424242424242,0.1285714285714285,0.1219512195121951,0.125,0.2045454545454545,0.0714285714285714,0.14028564254174009,0.04215954438515414
Catholic,0.022,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.49,0.6916666666666667,-0.001770491803278703,-0.006043072966891702,-0.0069444444444444,0.0,0.0694444444444444,0.2348484848484848,-0.0833333333333333,0.0571428571428571,-0.048780487804878,0.1111111111111111,-0.2651515151515151,0.0535714285714285,0.09303281068524968,0.08690863337204797,-0.0138888888888888,0.0,0.0277777777777777,0.0606060606060606,-0.0075757575757575,0.0285714285714285,0.0,-0.0277777777777777,-0.106060606060606,0.0892857142857142,0.0361544011544011,0.026090335815945536,0.4513888888888889,0.6025641025641025,0.625,0.6439393939393939,0.5833333333333334,0.2857142857142857,0.3170731707317073,0.4444444444444444,0.6742424242424242,0.5892857142857143,0.5216985758144295,0.034394555309189445,0.2083333333333333,0.1025641025641025,0.1666666666666666,0.1818181818181818,0.1439393939393939,0.1857142857142857,0.1341463414634146,0.0833333333333333,0.1969696969696969,0.1607142857142857,0.1564199621516694,0.0305526418026418
Mormon,-0.0109171800136892,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.5166666666666667,0.6566666666666666,-0.0346876718169679,-0.0717675968626922,-0.0208333333333333,0.1217948717948717,0.1388888888888889,-0.1439393939393939,0.1818181818181818,0.0142857142857142,-0.073170731707317,0.0416666666666666,-0.2348484848484848,0.125,0.10962462672828524,0.08910651002114414,0.0069444444444444,0.0192307692307692,0.0138888888888888,0.0454545454545454,0.0378787878787878,-0.0285714285714285,0.0548780487804878,-0.0277777777777777,-0.1287878787878787,-0.0357142857142857,0.0399126855529294,0.03760301351764762,0.4236111111111111,0.5705128205128205,0.6111111111111112,0.5833333333333334,0.6060606060606061,0.2714285714285714,0.3048780487804878,0.375,0.6287878787878788,0.5535714285714286,0.4928294909697349,0.03665822659725097,0.1458333333333333,0.1089743589743589,0.0972222222222222,0.1515151515151515,0.1439393939393939,0.1857142857142857,0.1524390243902439,0.1666666666666666,0.1893939393939394,0.25,0.15916983761495956,0.040353799317213966
Jewish,0.0354208416833667,0.0701402805611222,0.055,-0.0899999999999999,0.495,0.6516666666666666,0.011650349880087996,0.020959952692269704,0.0416666666666666,-0.0192307692307692,0.1527777777777778,-0.0151515151515151,-0.1893939393939394,0.3285714285714285,-0.0121951219512195,0.0555555555555555,-0.2272727272727272,-0.0892857142857142,0.1131101215857313,0.10126497147838612,-0.0069444444444444,0.0128205128205128,0.0277777777777777,0.0303030303030303,-0.0227272727272727,0.05,-0.0121951219512195,-0.0138888888888888,-0.0757575757575757,0.0357142857142857,0.02881289103850076,0.01443647138769088,0.4166666666666667,0.532051282051282,0.5138888888888888,0.5151515151515151,0.5681818181818182,0.5428571428571428,0.3414634146341463,0.5277777777777778,0.6060606060606061,0.5892857142857143,0.5153384826555558,0.08699910861496227,0.2152777777777778,0.1282051282051282,0.2222222222222222,0.2121212121212121,0.1287878787878787,0.2357142857142857,0.1951219512195122,0.1805555555555555,0.1363636363636363,0.1428571428571428,0.17972267908243517,0.03035830023634904
Muslim,0.027801724137931,0.0646551724137931,0.0133333333333333,-0.15,0.57,0.585,0.004031232334652298,0.015474844544940594,0.0416666666666666,0.0256410256410256,-0.0138888888888888,-0.0454545454545454,-0.0984848484848484,-0.05,0.1829268292682926,-0.0138888888888888,-0.1287878787878787,0.0892857142857142,0.06900252863667491,0.07975679807996876,0.0208333333333333,-0.0641025641025641,0.0277777777777777,0.0378787878787878,0.0,-0.0142857142857142,0.0304878048780487,-0.0277777777777777,-0.0303030303030303,0.0535714285714285,0.030701821890846227,0.02884447530788989,0.375,0.4871794871794871,0.5138888888888888,0.4545454545454545,0.5075757575757576,0.2214285714285714,0.3902439024390244,0.3194444444444444,0.5681818181818182,0.5178571428571429,0.435534546754059,0.08359821411650684,0.1736111111111111,0.141025641025641,0.25,0.1893939393939394,0.1818181818181818,0.2142857142857142,0.1890243902439024,0.1666666666666666,0.2121212121212121,0.1964285714285714,0.19143754280949402,0.048891345781589705
Sikh,0.035069182389937,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.4533333333333333,0.7383333333333333,0.011298690586658295,0.014970615527373901,0.0694444444444444,0.0192307692307692,0.1111111111111111,-0.0378787878787878,-0.0757575757575757,-0.0428571428571428,-0.024390243902439,0.2916666666666667,-0.1893939393939394,0.1428571428571428,0.1004587824100019,0.06746553920334405,0.0069444444444444,-0.032051282051282,0.0138888888888888,0.0227272727272727,-0.0454545454545454,0.0571428571428571,0.0304878048780487,-0.0138888888888888,-0.0681818181818181,0.0535714285714285,0.03443392312294745,0.02028941925283385,0.5277777777777778,0.6089743589743589,0.5833333333333334,0.6136363636363636,0.6060606060606061,0.3714285714285714,0.3536585365853658,0.625,0.7045454545454546,0.6071428571428571,0.5601557859484688,0.07534094293240634,0.1736111111111111,0.1089743589743589,0.1805555555555555,0.1893939393939394,0.106060606060606,0.1571428571428571,0.1280487804878048,0.0972222222222222,0.1742424242424242,0.125,0.14402518551908794,0.03264799563580052
Hindu,0.0446376811594202,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.4866666666666667,0.6816666666666666,0.020867189356141496,0.037776193870277794,0.0416666666666666,-0.0512820512820512,0.0138888888888888,-0.0833333333333333,-0.2121212121212121,0.0214285714285714,0.0426829268292682,0.1527777777777778,0.0909090909090909,0.125,0.08350905192368605,0.09232081942447792,0.0,-0.0128205128205128,0.0277777777777777,0.0454545454545454,-0.0606060606060606,0.0071428571428571,0.0060975609756097,-0.0138888888888888,-0.0151515151515151,0.0535714285714285,0.024251114738919572,0.02054329478109963,0.4861111111111111,0.5641025641025641,0.5416666666666666,0.5833333333333334,0.5909090909090909,0.3214285714285714,0.3109756097560975,0.4861111111111111,0.7575757575757576,0.5892857142857143,0.5231499530280018,0.05630047797730724,0.1527777777777778,0.1025641025641025,0.1388888888888889,0.1666666666666666,0.1666666666666666,0.1785714285714285,0.1280487804878048,0.2083333333333333,0.2575757575757575,0.125,0.16250934025324265,0.032345659083463964
