,highSES,lowSES
bartender,0.10285547785547786,0.09906759906759907
cashier,0.10897435897435898,0.11043123543123542
chemical engineer,0.13286713286713286,0.13723776223776224
chemist,0.13403263403263405,0.1351981351981352
construction worker,0.09673659673659674,0.09731934731934731
dentist,0.11771561771561771,0.11392773892773893
farm worker,0.09906759906759907,0.09935897435897435
janitor,0.09877622377622378,0.10314685314685315
judge,0.12645687645687645,0.12441724941724942
lawyer,0.16375291375291376,0.16142191142191142
line cook,0.10402097902097902,0.10402097902097902
optometrist,0.1343240093240093,0.13053613053613053
parking attendant,0.10984848484848485,0.10693473193473194
pharmacist,0.1247086247086247,0.12354312354312354
physician,0.14976689976689977,0.14306526806526806
physics teacher,0.13315850815850816,0.13607226107226109
professor,0.14306526806526806,0.13927738927738928
psychologist,0.1893939393939394,0.18210955710955712
receptionist,0.10431235431235432,0.09935897435897435
sales clerk,0.10926573426573427,0.10227272727272728
scientist,0.14656177156177155,0.14277389277389277
server,0.1046037296037296,0.10518648018648019
taxi driver,0.10256410256410256,0.10023310023310024
truck driver,0.09935897435897435,0.0981934731934732
