,highSES,lowSES
bartender,0.035547785547785545,0.03175990675990676
cashier,0.03583916083916084,0.037296037296037296
chemical engineer,0.04283216783216783,0.0472027972027972
chemist,0.04428904428904429,0.045454545454545456
construction worker,0.03205128205128205,0.03263403263403263
dentist,0.040501165501165504,0.03671328671328671
farm worker,0.03292540792540793,0.033216783216783216
janitor,0.03146853146853147,0.03583916083916084
judge,0.04283216783216783,0.04079254079254079
lawyer,0.05536130536130536,0.05303030303030303
line cook,0.03467365967365967,0.03467365967365967
optometrist,0.04603729603729604,0.04224941724941725
parking attendant,0.037587412587412584,0.03467365967365967
pharmacist,0.04195804195804196,0.04079254079254079
physician,0.05215617715617716,0.045454545454545456
physics teacher,0.043414918414918416,0.04632867132867133
professor,0.04895104895104895,0.04516317016317016
psychologist,0.06555944055944056,0.05827505827505827
receptionist,0.036421911421911424,0.03146853146853147
sales clerk,0.03875291375291375,0.03175990675990676
scientist,0.05011655011655012,0.04632867132867133
server,0.03467365967365967,0.035256410256410256
taxi driver,0.03496503496503497,0.03263403263403263
truck driver,0.03350815850815851,0.032342657342657344
