,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.034999999999999996,0.14875,-0.014166666666666666,-0.011442307692307693,0.08009615384615384,0.05288888888888889,0.043536585365853656,-0.08677083333333334,,0.12395833333333334,0.175
