,nonOld,old
boy,0.0005434782608695652,-0.0005434782608695652
elder,0.0016304347826086956,-0.0016304347826086956
girl,0.0,0.0
kid,0.0010869565217391304,-0.0010869565217391304
man,-0.0010869565217391304,0.0010869565217391304
woman,0.0,0.0
