,nonOld,old
boy,0.0010869565217391304,0.0016304347826086956
elder,0.0005434782608695652,0.002173913043478261
girl,0.0016304347826086956,0.0016304347826086956
kid,0.002173913043478261,0.0010869565217391304
man,0.0016304347826086956,0.0016304347826086956
woman,0.0016304347826086956,0.0016304347826086956
