,nonOld,old
boy,0.07469507820347253,0.06503623188405797
elder,0.05695719686740481,0.06786389413988658
girl,0.07070140887744282,0.06458301772458719
kid,0.07307707509881424,0.05675889328063241
man,0.059647515527950314,0.06076242236024845
woman,0.06257130181265053,0.06314013182912917
