,nonOld,old
boy,0.03423913043478259,0.0
elder,0.045652173913043465,-0.057065217391304324
girl,0.009510869565217387,0.009510869565217387
kid,0.03804347826086955,-0.019021739130434773
man,-0.009510869565217387,0.04755434782608694
woman,0.009510869565217387,0.009510869565217387
