,nonOld,old
boy,0.06964105156723964,-0.043225480283114265
elder,0.05352861253196932,-0.028472666240409214
girl,0.05513476293527445,-0.027567381467637226
kid,0.06153504880212956,-0.035825199645075426
man,0.04514661274014157,-0.019691607684529832
woman,0.04782608695652175,-0.020652173913043484
