,highSES,lowSES
Baseline,0.0387529137529137,0.0387529137529137
bartender,0.0533372194695424,0.0533372194695424
cashier,0.0679102302535703,0.0679102302535703
chemical engineer,0.0713869463869463,0.0713869463869463
chemist,0.0699300699300699,0.0699300699300699
construction worker,0.0853729603729603,0.0853729603729603
dentist,0.076048951048951,0.076048951048951
farm worker,0.0714077528417371,0.0714077528417371
janitor,0.0754662004662004,0.0754662004662004
judge,0.0714702450408401,0.0714702450408401
lawyer,0.0658892128279883,0.0658892128279883
line cook,0.0699300699300699,0.0699300699300699
optometrist,0.0519253208868144,0.0519253208868144
parking attendant,0.0638297872340425,0.0638297872340425
pharmacist,0.0597319347319347,0.0597319347319347
physician,0.0597667638483965,0.0597667638483965
physics teacher,0.0565762613006707,0.0565762613006707
professor,0.0706156988619784,0.0706156988619784
psychologist,0.0560256784359498,0.0560256784359498
receptionist,0.05307669874599,0.05307669874599
sales clerk,0.0606237248615564,0.0606237248615564
scientist,0.0559440559440559,0.0559440559440559
server,0.0647230320699708,0.0647230320699708
taxi driver,0.058874963567473,0.058874963567473
truck driver,0.0757575757575757,0.0757575757575757
