,highSES,lowSES
Baseline,0.0029137529137529,-0.0113636363636363
bartender,0.002039627039627,-0.0125291375291375
cashier,0.0084498834498834,-0.0148601398601398
chemical engineer,0.009032634032634,-0.0183566433566433
chemist,0.0023316817254444,-0.0163217720781113
construction worker,0.0023310023310023,-0.0119463869463869
dentist,0.0040804430195278,-0.0166132322937918
farm worker,0.0084498834498834,-0.0151515151515151
janitor,0.0087412587412587,-0.0145687645687645
judge,0.009909647333139,-0.017196152725153
lawyer,0.0084523462547362,-0.0180705333721946
line cook,0.0058275058275058,-0.0151515151515151
optometrist,0.0049533799533799,-0.0183566433566433
parking attendant,0.0043706293706293,-0.0148601398601398
pharmacist,0.009032634032634,-0.0177738927738927
physician,-0.0017487612940833,-0.0180705333721946
physics teacher,0.0040804430195278,-0.0151559312153891
professor,0.0052447552447552,-0.0139860139860139
psychologist,0.0075757575757575,-0.0192307692307692
receptionist,0.0005827505827505,-0.0157342657342657
sales clerk,-0.0005827505827505,-0.0139860139860139
scientist,0.0023310023310023,-0.0198135198135198
server,0.0023310023310023,-0.0157342657342657
taxi driver,0.0049533799533799,-0.0171911421911421
truck driver,0.0081585081585081,-0.0163170163170163
