,highSES,lowSES
Baseline,0.0142773892773892,-0.0142773892773892
bartender,0.0145687645687645,-0.0145687645687645
cashier,0.0233100233100233,-0.0233100233100233
chemical engineer,0.0273892773892773,-0.0273892773892773
chemist,0.0186534538035558,-0.0186534538035558
construction worker,0.0142773892773892,-0.0142773892773892
dentist,0.0206936753133197,-0.0206936753133197
farm worker,0.0236013986013986,-0.0236013986013986
janitor,0.0233100233100233,-0.0233100233100233
judge,0.027105800058292,-0.027105800058292
lawyer,0.0265228796269309,-0.0265228796269309
line cook,0.0209790209790209,-0.0209790209790209
optometrist,0.0233100233100233,-0.0233100233100233
parking attendant,0.0192307692307692,-0.0192307692307692
pharmacist,0.0268065268065268,-0.0268065268065268
physician,0.0163217720781113,-0.0163217720781113
physics teacher,0.0192363742349169,-0.0192363742349169
professor,0.0192307692307692,-0.0192307692307692
psychologist,0.0268065268065268,-0.0268065268065268
receptionist,0.0163170163170163,-0.0163170163170163
sales clerk,0.0134032634032634,-0.0134032634032634
scientist,0.0221445221445221,-0.0221445221445221
server,0.018065268065268,-0.018065268065268
taxi driver,0.0221445221445221,-0.0221445221445221
truck driver,0.0244755244755244,-0.0244755244755244
