,highSES,lowSES
Baseline,0.0014568764568764,-0.011072261072261
bartender,0.0107808857808857,-0.0168997668997669
cashier,0.0090352666860973,-0.0148644709997085
chemical engineer,0.0122377622377622,-0.0157342657342657
chemist,0.0134032634032634,-0.0101981351981351
construction worker,0.0064102564102564,-0.0186480186480186
dentist,0.0113702623906705,-0.0093294460641399
farm worker,0.0055361305361305,-0.0183566433566433
janitor,0.0072843822843822,-0.0078671328671328
judge,0.0107808857808857,-0.0183566433566433
lawyer,0.0087438064704167,-0.009909647333139
line cook,0.0125291375291375,-0.0093240093240093
optometrist,0.0093240093240093,-0.0139860139860139
parking attendant,0.0104925677645001,-0.0209851355290002
pharmacist,0.0061206645292917,-0.0131157097056251
physician,0.0157388516467502,-0.0163217720781113
physics teacher,0.0134032634032634,-0.0099067599067599
professor,0.0157342657342657,-0.0096153846153846
psychologist,0.0131157097056251,-0.0169046925094724
receptionist,0.0081585081585081,-0.0209790209790209
sales clerk,0.0096181871174584,-0.0215680559603614
scientist,0.0122413290585835,-0.0160303118624307
server,0.0151515151515151,-0.0186480186480186
taxi driver,0.009032634032634,-0.0125291375291375
truck driver,0.0136986301369863,-0.0110754881958612
