,highSES,lowSES
Baseline,0.0163170163170163,0.0166083916083916
bartender,0.019819294666278,0.0186534538035558
cashier,0.018065268065268,0.0201048951048951
chemical engineer,0.0387529137529137,0.0215617715617715
chemist,0.0355477855477855,0.0218531468531468
construction worker,0.018065268065268,0.0326340326340326
dentist,0.032051282051282,0.0201048951048951
farm worker,0.0189393939393939,0.0399184149184149
janitor,0.0203962703962703,0.0297202797202797
judge,0.0317599067599067,0.0203962703962703
lawyer,0.0361305361305361,0.0215617715617715
line cook,0.0212703962703962,0.0279720279720279
optometrist,0.0268065268065268,0.0227272727272727
parking attendant,0.0247668997668997,0.0139860139860139
pharmacist,0.032051282051282,0.0174825174825174
physician,0.0384615384615384,0.0198135198135198
physics teacher,0.0428321678321678,0.0241841491841491
professor,0.0364219114219114,0.0201048951048951
psychologist,0.0352564102564102,0.0206876456876456
receptionist,0.0221445221445221,0.0192307692307692
sales clerk,0.0282634032634032,0.0186480186480186
scientist,0.034090909090909,0.0206876456876456
server,0.0186480186480186,0.0186480186480186
taxi driver,0.016025641025641,0.0279720279720279
truck driver,0.0192307692307692,0.0419580419580419
