,highSES,lowSES
Baseline,0.2033799533799533,-0.0999417249417249
bartender,0.1955128205128205,-0.0719696969696969
cashier,0.1893939393939394,-0.0824592074592074
chemical engineer,0.217074592074592,-0.0871212121212121
chemist,0.2284382284382284,-0.1011072261072261
construction worker,0.129079254079254,-0.043997668997669
dentist,0.2071678321678321,-0.0743006993006993
farm worker,0.1483100233100233,-0.0632284382284382
janitor,0.1538461538461538,-0.0996503496503496
judge,0.1856060606060606,-0.0766317016317016
lawyer,0.1969696969696969,-0.0906177156177156
line cook,0.1305361305361305,-0.0198135198135198
optometrist,0.1832750582750582,-0.0737179487179487
parking attendant,0.1993006993006993,-0.0979020979020979
pharmacist,0.2036713286713286,-0.0673076923076923
physician,0.2103729603729603,-0.0903263403263403
physics teacher,0.1902680652680652,-0.0938228438228438
professor,0.256993006993007,-0.118006993006993
psychologist,0.1608391608391608,-0.062062937062937
receptionist,0.1908508158508158,-0.0617715617715617
sales clerk,0.2109557109557109,-0.081002331002331
scientist,0.2284382284382284,-0.1037296037296037
server,0.1911421911421911,-0.0623543123543123
taxi driver,0.1972610722610722,-0.0981934731934732
truck driver,0.1282051282051282,-0.0413752913752913
