,highSES,lowSES
Baseline,0.1835664335664335,0.1334498834498834
bartender,0.3336247086247086,0.3793706293706294
cashier,0.3464452214452214,0.3878205128205128
chemical engineer,0.386072261072261,0.2322261072261072
chemist,0.395979020979021,0.2698135198135198
construction worker,0.3012820512820512,0.5454545454545454
dentist,0.405011655011655,0.2759324009324009
farm worker,0.2229020979020979,0.5792540792540792
janitor,0.266025641025641,0.4574592074592075
judge,0.3493589743589743,0.2797202797202797
lawyer,0.2849650349650349,0.1847319347319347
line cook,0.2989510489510489,0.5011655011655012
optometrist,0.3583916083916084,0.231060606060606
parking attendant,0.3717948717948718,0.3674242424242424
pharmacist,0.3723776223776224,0.2572843822843823
physician,0.3537296037296037,0.2103729603729603
physics teacher,0.3455710955710955,0.2529137529137529
professor,0.3793706293706294,0.2479603729603729
psychologist,0.2768065268065268,0.1727855477855477
receptionist,0.3152680652680653,0.2683566433566433
sales clerk,0.3648018648018648,0.3551864801864802
scientist,0.303030303030303,0.1838578088578088
server,0.2969114219114219,0.2829254079254079
taxi driver,0.303030303030303,0.4571678321678322
truck driver,0.2599067599067599,0.5748834498834499
