,highSES,lowSES
Baseline,0.0317599067599067,0.0317599067599067
bartender,0.066161468959487,0.066161468959487
cashier,0.066161468959487,0.066161468959487
chemical engineer,0.0705128205128205,0.0705128205128205
chemist,0.0699504517633343,0.0699504517633343
construction worker,0.0844988344988345,0.0844988344988345
dentist,0.0681818181818181,0.0681818181818181
farm worker,0.0952797202797202,0.0952797202797202
janitor,0.0804430195278344,0.0804430195278344
judge,0.0745920745920745,0.0745920745920745
lawyer,0.0804195804195804,0.0804195804195804
line cook,0.0792540792540792,0.0792540792540792
optometrist,0.0737394345671815,0.0737394345671815
parking attendant,0.0737179487179487,0.0737179487179487
pharmacist,0.0667249417249417,0.0667249417249417
physician,0.0746138152142232,0.0746138152142232
physics teacher,0.071095571095571,0.071095571095571
professor,0.0696386946386946,0.0696386946386946
psychologist,0.0629370629370629,0.0629370629370629
receptionist,0.0679102302535703,0.0679102302535703
sales clerk,0.0655785485281259,0.0655785485281259
scientist,0.069055944055944,0.069055944055944
server,0.0582750582750582,0.0582750582750582
taxi driver,0.0731351981351981,0.0731351981351981
truck driver,0.1011366948411541,0.1011366948411541
