,highSES,lowSES
Baseline,0.5034965034965035,0.4589160839160839
bartender,0.5451631701631702,0.4985431235431235
cashier,0.5524475524475524,0.5358391608391608
chemical engineer,0.4565850815850816,0.3720862470862471
chemist,0.49009324009324,0.4006410256410256
construction worker,0.5335081585081585,0.5853729603729604
dentist,0.4501748251748251,0.3784965034965035
farm worker,0.5585664335664335,0.631993006993007
janitor,0.5932400932400932,0.662004662004662
judge,0.4449300699300699,0.3872377622377622
lawyer,0.4032634032634032,0.3406177156177156
line cook,0.4755244755244755,0.4965034965034965
optometrist,0.3627622377622377,0.3033216783216783
parking attendant,0.553030303030303,0.5291375291375291
pharmacist,0.4507575757575757,0.3744172494172494
physician,0.4224941724941725,0.3414918414918415
physics teacher,0.3645104895104895,0.2972027972027972
professor,0.5407925407925408,0.4408508158508158
psychologist,0.3181818181818182,0.2613636363636363
receptionist,0.4915501165501165,0.4271561771561771
sales clerk,0.5227272727272727,0.4842657342657342
scientist,0.4376456876456876,0.3543123543123543
server,0.4871794871794871,0.4341491841491841
taxi driver,0.5247668997668997,0.5067016317016317
truck driver,0.5256410256410257,0.5967365967365967
