,highSES,lowSES
Baseline,0.1722027972027972,0.1351981351981352
bartender,0.2689393939393939,0.2529137529137529
cashier,0.3152680652680653,0.3289627039627039
chemical engineer,0.2479603729603729,0.1363636363636363
chemist,0.2907925407925408,0.1876456876456876
construction worker,0.2878787878787879,0.4828088578088578
dentist,0.2526223776223776,0.1468531468531468
farm worker,0.231060606060606,0.4548368298368298
janitor,0.2301864801864802,0.4431818181818182
judge,0.2249417249417249,0.1398601398601398
lawyer,0.1614219114219114,0.1011072261072261
line cook,0.2182400932400932,0.3321678321678322
optometrist,0.2363053613053613,0.1535547785547785
parking attendant,0.2823426573426573,0.2319347319347319
pharmacist,0.2657342657342657,0.1561771561771562
physician,0.2604895104895104,0.1398601398601398
physics teacher,0.2400932400932401,0.1483100233100233
professor,0.3257575757575757,0.1687062937062937
psychologist,0.1337412587412587,0.0812937062937062
receptionist,0.3167249417249417,0.24504662004662
sales clerk,0.259032634032634,0.2118298368298368
scientist,0.2019230769230769,0.1005244755244755
server,0.2307692307692307,0.1972610722610722
taxi driver,0.3074009324009324,0.4286130536130536
truck driver,0.2395104895104895,0.5241841491841492
