,highSES,lowSES
Baseline,0.0346736596736596,0.0346736596736596
bartender,0.0472027972027972,0.0472027972027972
cashier,0.0437062937062937,0.0437062937062937
chemical engineer,0.0594405594405594,0.0594405594405594
chemist,0.048965316234334,0.048965316234334
construction worker,0.048076923076923,0.048076923076923
dentist,0.0539201399009035,0.0539201399009035
farm worker,0.0416666666666666,0.0416666666666666
janitor,0.0512820512820512,0.0512820512820512
judge,0.0568347420577091,0.0568347420577091
lawyer,0.0574176624890702,0.0574176624890702
line cook,0.0483682983682983,0.0483682983682983
optometrist,0.0629370629370629,0.0629370629370629
parking attendant,0.0518648018648018,0.0518648018648018
pharmacist,0.0524475524475524,0.0524475524475524
physician,0.054211600116584,0.054211600116584
physics teacher,0.054211600116584,0.054211600116584
professor,0.0553613053613053,0.0553613053613053
psychologist,0.0722610722610722,0.0722610722610722
receptionist,0.0483682983682983,0.0483682983682983
sales clerk,0.0425407925407925,0.0425407925407925
scientist,0.0646853146853146,0.0646853146853146
server,0.0512820512820512,0.0512820512820512
taxi driver,0.0477855477855477,0.0477855477855477
truck driver,0.0495337995337995,0.0495337995337995
