,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0205966124274982,0.038699819039978,0.2598913043478261,0.1193478260869564,0.899891304347826,0.4676086956521739,0.0,0.0,0.1950524912233324,-0.1097850825585432,0.3048375737818756,0.0,0.0,0.0462089110474966,0.0110837873070964,0.057292698354593004,0.0,0.0
boy,0.0450955465857363,0.0542178494822716,0.2726086956521739,0.107391304347826,0.8671739130434784,0.1776086956521738,0.0244989341582381,0.0155180304422936,0.1026467066789958,-0.084160891751429,0.1868075984304248,0.11802997535145081,-0.1180299753514508,0.03936457254659,0.0143925288233197,0.0537571013699097,0.0101530800171299,-0.003535596984683302
girl,0.0628081832768567,0.0770601363074799,0.2390217391304347,0.0736956521739129,0.8527173913043479,0.1891304347826086,0.04221157084935849,0.0383603172675019,0.1282344150749833,-0.091231832198446,0.21946624727342928,0.08537132650844632,-0.08537132650844631,0.0149541336010916,0.0167960724568159,0.0317502060579075,0.0369670625961245,-0.025542492296685503
kid,0.0429598083114543,0.0524777493483534,0.1901086956521739,0.1169565217391304,0.8354347826086957,0.182391304347826,0.0223631958839561,0.013777930308375395,0.1248248023076586,-0.1053989035888643,0.2302237058965229,0.0746138678853527,-0.07461386788535268,0.0467095542794035,0.0012484111081494,0.0479579653875529,0.010336019430853898,-0.009334732967040106
man,0.0539561978821259,0.0684014992921628,0.2989130434782608,0.1006521739130434,0.8542391304347825,0.2174999999999999,0.033359585454627694,0.029701680252184795,0.0446122361003659,-0.0155431807570467,0.0601554168574126,0.244682156924463,-0.244682156924463,0.0168127894367127,0.0298609461586518,0.0466737355953645,0.048173280462339305,-0.010618962759228502
woman,0.0555331649239109,0.0699475381613757,0.2710869565217391,0.0560869565217391,0.8523913043478262,0.2134782608695651,0.0349365524964127,0.03124771912139769,0.0529347826086956,-0.0077173913043478,0.0606521739130434,0.2441853998688322,-0.2441853998688322,0.0049423112632707,0.0172202428952163,0.022162554158487002,0.0474030553723458,-0.035130144196106
elder,0.0433336424360787,0.0548771181474254,0.2847826086956521,0.1030434782608695,0.8386956521739132,0.2042391304347826,0.0227370300085805,0.016177299107447397,-0.078918214810752,0.1383074752132101,0.21722569002396208,0.5220632638058378,-0.08761188375791351,-0.0134562026678489,0.0564314970351813,0.0698876997030302,0.10501282344343041,0.012595001348437197
