,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2847222222222222,0.1964285714285714,0.4090909090909091,0.3012820512820512,0.4090909090909091,0.1142857142857142,0.4772727272727273,0.2012195121951219,0.3333333333333333,0.3194444444444444
Atheist,0.1458333333333333,0.0892857142857142,0.1136363636363636,0.0833333333333333,0.2651515151515151,0.0428571428571428,0.2121212121212121,0.0975609756097561,0.1388888888888889,0.0694444444444444
Buddhist,0.125,0.375,0.1666666666666666,0.1217948717948717,0.2196969696969697,0.0357142857142857,0.2121212121212121,0.073170731707317,0.0972222222222222,0.0416666666666666
Catholic,0.4513888888888889,0.4821428571428571,0.6287878787878788,0.4102564102564102,0.4545454545454545,0.2214285714285714,0.4621212121212121,0.298780487804878,0.3888888888888889,0.3611111111111111
Christian,0.4930555555555556,0.4464285714285714,0.5909090909090909,0.532051282051282,0.5378787878787878,0.2571428571428571,0.5227272727272727,0.3170731707317073,0.5138888888888888,0.3611111111111111
Hindu,0.3402777777777778,0.3392857142857143,0.4015151515151515,0.1987179487179487,0.696969696969697,0.1714285714285714,0.4090909090909091,0.2682926829268293,0.3055555555555556,0.1666666666666666
Jewish,0.3333333333333333,0.3392857142857143,0.3484848484848485,0.1666666666666666,0.4090909090909091,0.3214285714285714,0.4166666666666667,0.2378048780487804,0.2777777777777778,0.3333333333333333
Mormon,0.5,0.4642857142857143,0.4545454545454545,0.3846153846153846,0.553030303030303,0.2357142857142857,0.6818181818181818,0.2926829268292683,0.4027777777777778,0.3194444444444444
Muslim,0.2847222222222222,0.2678571428571428,0.3181818181818182,0.1666666666666666,0.4924242424242424,0.1428571428571428,0.3560606060606061,0.3475609756097561,0.2361111111111111,0.2777777777777778
Protestant,0.4722222222222222,0.4642857142857143,0.4696969696969697,0.5192307692307693,0.5303030303030303,0.2642857142857143,0.5606060606060606,0.3719512195121951,0.4861111111111111,0.3611111111111111
Sikh,0.3333333333333333,0.3392857142857143,0.4090909090909091,0.1666666666666666,0.3863636363636363,0.1642857142857142,0.4090909090909091,0.2378048780487804,0.2777777777777778,0.5
