,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0416666666666666,0.125,0.0378787878787878,0.0512820512820512,-0.0984848484848484,0.0142857142857142,-0.0151515151515151,0.073170731707317,0.0555555555555555,0.1527777777777778
Atheist,0.0555555555555555,0.0,0.0,0.0128205128205128,-0.0833333333333333,0.0071428571428571,-0.0833333333333333,0.0060975609756097,0.0416666666666666,0.0138888888888888
Buddhist,0.0277777777777777,0.2142857142857142,0.0833333333333333,0.032051282051282,-0.0909090909090909,0.0071428571428571,-0.0303030303030303,0.0182926829268292,0.0555555555555555,0.0972222222222222
Catholic,0.0208333333333333,0.0892857142857142,0.2803030303030303,0.1474358974358974,-0.1212121212121212,0.05,0.0,0.0609756097560975,0.0694444444444444,0.0416666666666666
Christian,0.0486111111111111,0.0892857142857142,0.1439393939393939,0.1346153846153846,-0.1439393939393939,0.0642857142857142,-0.0151515151515151,0.0609756097560975,0.0833333333333333,0.0833333333333333
Hindu,0.0347222222222222,0.1071428571428571,0.0833333333333333,0.0705128205128205,0.0606060606060606,0.0214285714285714,0.0227272727272727,0.0670731707317073,0.0694444444444444,0.125
Jewish,0.0486111111111111,0.0178571428571428,0.1287878787878787,0.0641025641025641,-0.1287878787878787,0.0642857142857142,-0.0075757575757575,0.0304878048780487,0.0694444444444444,0.0555555555555555
Mormon,0.0277777777777777,0.0714285714285714,0.1287878787878787,0.1153846153846153,-0.1212121212121212,0.0357142857142857,0.2196969696969697,0.0365853658536585,0.0833333333333333,0.0555555555555555
Muslim,0.0208333333333333,0.0892857142857142,0.053030303030303,0.0576923076923076,-0.1287878787878787,0.0357142857142857,-0.0075757575757575,0.1829268292682926,0.0694444444444444,0.1388888888888889
Protestant,0.0416666666666666,0.0178571428571428,0.106060606060606,0.2051282051282051,-0.1515151515151515,0.0214285714285714,-0.0227272727272727,0.0121951219512195,0.1666666666666666,0.0833333333333333
Sikh,0.0416666666666666,0.1071428571428571,0.0909090909090909,0.0512820512820512,-0.1136363636363636,0.0357142857142857,-0.0227272727272727,0.0609756097560975,0.0416666666666666,0.25
