,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0486111111111111,0.0178571428571428,0.0303030303030303,0.032051282051282,0.0681818181818181,0.0428571428571428,0.0606060606060606,0.024390243902439,0.0277777777777777,0.0277777777777777
Atheist,0.0416666666666666,0.0,0.0227272727272727,0.032051282051282,0.0757575757575757,0.0428571428571428,0.053030303030303,0.0060975609756097,0.0277777777777777,0.0277777777777777
Buddhist,0.0555555555555555,0.0535714285714285,0.0227272727272727,0.0512820512820512,0.0909090909090909,0.0357142857142857,0.053030303030303,0.0060975609756097,0.0833333333333333,0.0555555555555555
Catholic,0.0347222222222222,0.0178571428571428,0.0454545454545454,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.0060975609756097,0.0694444444444444,0.0277777777777777
Christian,0.0347222222222222,0.0178571428571428,0.0303030303030303,0.0705128205128205,0.0833333333333333,0.0714285714285714,0.053030303030303,0.0304878048780487,0.0694444444444444,0.0277777777777777
Hindu,0.0347222222222222,0.0,0.0378787878787878,0.0384615384615384,0.1136363636363636,0.0285714285714285,0.053030303030303,0.0121951219512195,0.0138888888888888,0.0555555555555555
Jewish,0.0277777777777777,0.0535714285714285,0.0303030303030303,0.0384615384615384,0.0454545454545454,0.05,0.0757575757575757,0.0182926829268292,0.0833333333333333,0.0138888888888888
Mormon,0.0277777777777777,0.0535714285714285,0.0454545454545454,0.0705128205128205,0.0909090909090909,0.0714285714285714,0.106060606060606,0.0060975609756097,0.0694444444444444,0.0694444444444444
Muslim,0.0277777777777777,0.0714285714285714,0.0227272727272727,0.0448717948717948,0.0833333333333333,0.0571428571428571,0.0757575757575757,0.024390243902439,0.0555555555555555,0.0416666666666666
Protestant,0.0416666666666666,0.0178571428571428,0.0303030303030303,0.0576923076923076,0.0833333333333333,0.05,0.0757575757575757,0.0121951219512195,0.0694444444444444,0.0277777777777777
Sikh,0.0486111111111111,0.0535714285714285,0.053030303030303,0.0576923076923076,0.0909090909090909,0.0428571428571428,0.0984848484848484,0.024390243902439,0.0277777777777777,0.0416666666666666
