,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.0625,0.0714285714285714,0.0454545454545454,-0.0128205128205128,-0.0757575757575757,0.0285714285714285,-0.0681818181818181,-0.0060975609756097,,0.0833333333333333,0.0138888888888888
Atheist,0.1527777777777778,0.0178571428571428,0.0227272727272727,0.0,-0.0757575757575757,0.0,-0.0227272727272727,0.0182926829268292,,0.0416666666666666,0.0416666666666666
Buddhist,0.0138888888888888,0.0892857142857142,0.053030303030303,0.0128205128205128,-0.0303030303030303,0.0142857142857142,-0.0984848484848484,0.0304878048780487,,0.0277777777777777,0.0277777777777777
Catholic,-0.0347222222222222,0.0892857142857142,0.1287878787878787,0.0448717948717948,-0.0681818181818181,0.0428571428571428,-0.0303030303030303,-0.0121951219512195,,-0.0416666666666666,-0.0138888888888888
Christian,0.0208333333333333,0.0178571428571428,0.0303030303030303,0.1025641025641025,-0.106060606060606,0.0142857142857142,-0.0378787878787878,-0.024390243902439,,0.0833333333333333,0.0
Hindu,0.0,0.0892857142857142,0.0909090909090909,0.0,-0.0833333333333333,-0.0071942446043165,-0.1212121212121212,0.0368098159509202,,0.0833333333333333,0.0138888888888888
Jewish,0.0,-0.0178571428571428,0.0916030534351145,0.0258064516129032,-0.053030303030303,0.0642857142857142,-0.0909090909090909,0.0,,0.0277777777777777,0.0985915492957746
Mormon,0.0277777777777777,0.0178571428571428,0.0378787878787878,-0.0128205128205128,-0.0833333333333333,0.0785714285714285,0.0151515151515151,0.0182926829268292,,0.0,0.0555555555555555
Muslim,-0.0070422535211267,0.0181818181818181,0.0229007633587786,0.0064102564102564,-0.0681818181818181,0.0071428571428571,-0.1136363636363636,0.1288343558282208,,0.125,0.0422535211267605
Orthodox,0.0,0.0178571428571428,0.053030303030303,0.0451612903225806,-0.0303030303030303,0.0785714285714285,-0.1590909090909091,0.0,,0.0694444444444444,0.0972222222222222
Protestant,0.0347222222222222,-0.0535714285714285,0.1076923076923077,0.0576923076923076,-0.0454545454545454,0.0863309352517985,-0.0378787878787878,-0.0365853658536585,,0.0833333333333333,-0.0140845070422535
Sikh,-0.0422535211267605,-0.0357142857142857,0.0,0.0512820512820512,-0.0833333333333333,0.014388489208633,-0.0606060606060606,0.0121951219512195,,0.0833333333333333,0.0833333333333333
