,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0555555555555555,0.0357142857142857,0.0303030303030303,0.0192307692307692,0.0681818181818181,0.0785714285714285,0.0681818181818181,0.0182926829268292,0.0555555555555555,0.0555555555555555
Atheist,0.0694444444444444,0.0535714285714285,0.0454545454545454,0.0384615384615384,0.0378787878787878,0.0571428571428571,0.0606060606060606,0.024390243902439,0.0277777777777777,0.0416666666666666
Buddhist,0.0416666666666666,0.0535714285714285,0.0378787878787878,0.0512820512820512,0.0378787878787878,0.0642857142857142,0.0757575757575757,0.0121951219512195,0.0138888888888888,0.0555555555555555
Catholic,0.0489510489510489,0.0178571428571428,0.0681818181818181,0.0641025641025641,0.0839694656488549,0.1,0.0757575757575757,0.0426829268292682,0.0555555555555555,0.0694444444444444
Christian,0.0347222222222222,0.0178571428571428,0.0378787878787878,0.0769230769230769,0.0984848484848484,0.0785714285714285,0.0681818181818181,0.0426829268292682,0.0416666666666666,0.0277777777777777
Hindu,0.0555555555555555,0.0357142857142857,0.0303030303030303,0.0576923076923076,0.1297709923664122,0.0428571428571428,0.0909090909090909,0.0429447852760736,0.0416666666666666,0.0694444444444444
Jewish,0.0555555555555555,0.0357142857142857,0.0378787878787878,0.032051282051282,0.053030303030303,0.05,0.0757575757575757,0.0182926829268292,0.0416666666666666,0.0416666666666666
Mormon,0.0486111111111111,0.0714285714285714,0.0454545454545454,0.0384615384615384,0.0606060606060606,0.0714285714285714,0.106060606060606,0.0365853658536585,0.0416666666666666,0.0277777777777777
Muslim,0.0209790209790209,0.0178571428571428,0.0227272727272727,0.0641025641025641,0.0909090909090909,0.0431654676258992,0.0610687022900763,0.0552147239263803,0.0277777777777777,0.1111111111111111
Protestant,0.0347222222222222,0.0357142857142857,0.0454545454545454,0.0833333333333333,0.0757575757575757,0.1071428571428571,0.0833333333333333,0.024390243902439,0.0694444444444444,0.0555555555555555
Sikh,0.0416666666666666,0.0,0.0454545454545454,0.0256410256410256,0.0757575757575757,0.0571428571428571,0.0757575757575757,0.0121951219512195,0.0277777777777777,0.0416666666666666
