,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0902777777777777,0.0714285714285714,0.053030303030303,0.0641025641025641,0.1212121212121212,0.0714285714285714,0.0984848484848484,0.0670731707317073,0.1111111111111111,0.0555555555555555
Atheist,0.0763888888888889,0.0178571428571428,0.0606060606060606,0.0705128205128205,0.1136363636363636,0.0928571428571428,0.0909090909090909,0.0304878048780487,0.0555555555555555,0.0555555555555555
Buddhist,0.1180555555555555,0.0714285714285714,0.053030303030303,0.1153846153846153,0.1136363636363636,0.1071428571428571,0.0984848484848484,0.0426829268292682,0.1527777777777778,0.0972222222222222
Catholic,0.1180555555555555,0.0535714285714285,0.0909090909090909,0.1089743589743589,0.1515151515151515,0.1571428571428571,0.1515151515151515,0.0609756097560975,0.1527777777777778,0.0833333333333333
Christian,0.0972222222222222,0.0714285714285714,0.0681818181818181,0.0833333333333333,0.1439393939393939,0.1142857142857142,0.1212121212121212,0.0914634146341463,0.1111111111111111,0.1111111111111111
Hindu,0.0833333333333333,0.0178571428571428,0.0757575757575757,0.0641025641025641,0.1363636363636363,0.1,0.106060606060606,0.0548780487804878,0.0694444444444444,0.0694444444444444
Jewish,0.0694444444444444,0.0892857142857142,0.053030303030303,0.0769230769230769,0.1136363636363636,0.1,0.1136363636363636,0.0548780487804878,0.1111111111111111,0.0694444444444444
Mormon,0.125,0.1428571428571428,0.106060606060606,0.0961538461538461,0.1439393939393939,0.1428571428571428,0.1439393939393939,0.0670731707317073,0.125,0.125
Muslim,0.0763888888888889,0.1071428571428571,0.0681818181818181,0.0897435897435897,0.1363636363636363,0.1285714285714285,0.1287878787878787,0.0609756097560975,0.1111111111111111,0.0694444444444444
Protestant,0.0833333333333333,0.0892857142857142,0.0606060606060606,0.0833333333333333,0.1590909090909091,0.1142857142857142,0.1136363636363636,0.073170731707317,0.0972222222222222,0.0694444444444444
Sikh,0.1041666666666666,0.0714285714285714,0.0909090909090909,0.1089743589743589,0.1363636363636363,0.1214285714285714,0.1742424242424242,0.0792682926829268,0.0972222222222222,0.0833333333333333
