,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0069444444444444,0.0535714285714285,0.0606060606060606,0.0448717948717948,-0.2272727272727272,0.0428571428571428,-0.0075757575757575,-0.0304878048780487,0.0277777777777777,0.125
Atheist,0.0625,0.0535714285714285,-0.0075757575757575,-0.0064102564102564,-0.0833333333333333,0.0142857142857142,-0.0757575757575757,0.0121951219512195,0.0555555555555555,0.0416666666666666
Buddhist,0.0138888888888888,0.3035714285714285,0.0,-0.0448717948717948,-0.0833333333333333,-0.0071428571428571,-0.0151515151515151,-0.024390243902439,0.0416666666666666,0.0416666666666666
Catholic,-0.1875,-0.125,0.3712121212121212,0.1153846153846153,-0.1818181818181818,0.0642857142857142,-0.1439393939393939,0.0182926829268292,0.0555555555555555,-0.0833333333333333
Christian,-0.2152777777777778,0.0535714285714285,0.1363636363636363,0.25,-0.1893939393939394,0.0285714285714285,-0.0075757575757575,-0.0365853658536585,0.0694444444444444,-0.0833333333333333
Hindu,-0.1458333333333333,-0.0178571428571428,0.053030303030303,-0.0192307692307692,0.2272727272727272,-0.0285714285714285,-0.0909090909090909,-0.0365853658536585,0.0277777777777777,0.1111111111111111
Jewish,-0.0833333333333333,0.125,0.1515151515151515,-0.0384615384615384,-0.1666666666666666,0.1928571428571428,-0.0984848484848484,-0.0182926829268292,0.0277777777777777,0.0
Mormon,-0.1805555555555555,-0.1071428571428571,0.1666666666666666,0.0641025641025641,-0.1742424242424242,0.05,0.1969696969696969,-0.024390243902439,0.0972222222222222,-0.1805555555555555
Muslim,-0.0486111111111111,-0.0178571428571428,0.0757575757575757,-0.0512820512820512,-0.1136363636363636,0.0428571428571428,-0.0833333333333333,0.1280487804878048,0.0416666666666666,0.0277777777777777
Protestant,-0.0416666666666666,-0.0357142857142857,-0.0151515151515151,0.0192307692307692,-0.106060606060606,0.0357142857142857,0.0606060606060606,-0.0792682926829268,0.2916666666666667,0.0
Sikh,-0.0972222222222222,0.1964285714285714,-0.0454545454545454,-0.0256410256410256,-0.0984848484848484,0.0071428571428571,-0.1363636363636363,0.0670731707317073,0.0277777777777777,0.4166666666666667
