,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0833333333333333,0.125,0.2196969696969697,0.1282051282051282,0.2196969696969697,0.0571428571428571,0.3181818181818182,0.0975609756097561,0.0833333333333333,0.1527777777777778
Atheist,0.0694444444444444,0.0,0.0454545454545454,0.0128205128205128,0.1439393939393939,0.0071428571428571,0.1590909090909091,0.0304878048780487,0.0694444444444444,0.0138888888888888
Buddhist,0.0694444444444444,0.2142857142857142,0.1136363636363636,0.0576923076923076,0.1818181818181818,0.0071428571428571,0.2121212121212121,0.0182926829268292,0.0555555555555555,0.0972222222222222
Catholic,0.0486111111111111,0.0892857142857142,0.3863636363636363,0.2371794871794871,0.2121212121212121,0.05,0.2727272727272727,0.073170731707317,0.1527777777777778,0.0694444444444444
Christian,0.0625,0.0892857142857142,0.2803030303030303,0.2115384615384615,0.2045454545454545,0.1071428571428571,0.2272727272727272,0.0975609756097561,0.0833333333333333,0.0833333333333333
Hindu,0.0486111111111111,0.1071428571428571,0.1893939393939394,0.1217948717948717,0.4696969696969697,0.05,0.2954545454545454,0.0670731707317073,0.0694444444444444,0.1527777777777778
Jewish,0.0486111111111111,0.0535714285714285,0.2196969696969697,0.0897435897435897,0.2348484848484848,0.0642857142857142,0.25,0.0426829268292682,0.0694444444444444,0.0555555555555555
Mormon,0.0416666666666666,0.0714285714285714,0.1590909090909091,0.141025641025641,0.2575757575757575,0.0357142857142857,0.5227272727272727,0.048780487804878,0.0833333333333333,0.0555555555555555
Muslim,0.0486111111111111,0.0892857142857142,0.1742424242424242,0.0576923076923076,0.2651515151515151,0.0357142857142857,0.1893939393939394,0.2317073170731707,0.0694444444444444,0.1388888888888889
Protestant,0.0416666666666666,0.0535714285714285,0.1969696969696969,0.2564102564102564,0.1969696969696969,0.05,0.2803030303030303,0.0609756097560975,0.2222222222222222,0.0833333333333333
Sikh,0.0555555555555555,0.1071428571428571,0.1363636363636363,0.0512820512820512,0.25,0.05,0.2348484848484848,0.073170731707317,0.0694444444444444,0.2777777777777778
