,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.3680555555555556,0.4285714285714285,0.6590909090909091,0.3269230769230769,0.6666666666666666,0.1428571428571428,0.7803030303030303,0.298780487804878,0.3472222222222222,0.3888888888888889
Atheist,0.8680555555555556,0.625,0.7348484848484849,0.6858974358974359,0.7878787878787878,0.5,0.9015151515151516,0.4512195121951219,0.6527777777777778,0.7361111111111112
Buddhist,0.3680555555555556,0.625,0.4545454545454545,0.358974358974359,0.5984848484848485,0.2785714285714286,0.5151515151515151,0.3231707317073171,0.4722222222222222,0.4166666666666667
Catholic,0.8958333333333334,1.0714285714285714,1.5833333333333333,1.2564102564102564,1.181818181818182,0.8785714285714286,1.303030303030303,0.902439024390244,0.9305555555555556,0.8333333333333334
Christian,0.8611111111111112,0.7678571428571429,1.0606060606060606,1.2692307692307692,1.128787878787879,0.7357142857142858,1.2727272727272727,0.8414634146341463,0.8472222222222222,0.8055555555555556
Hindu,0.9375,1.0535714285714286,1.0757575757575757,0.9743589743589745,1.4545454545454546,0.8571428571428571,1.2196969696969695,0.9878048780487804,0.8888888888888888,1.1805555555555556
Jewish,1.0902777777777777,1.1071428571428572,1.0984848484848484,1.051282051282051,1.0909090909090908,1.2785714285714285,1.2424242424242424,0.9085365853658536,1.0138888888888888,0.9027777777777778
Mormon,0.7777777777777778,0.8571428571428571,1.053030303030303,0.9807692307692308,1.0227272727272727,0.6285714285714286,1.2651515151515151,0.6585365853658537,0.9305555555555556,0.75
Muslim,0.8541666666666666,1.1071428571428572,1.128787878787879,1.0,1.181818181818182,0.9142857142857144,1.2424242424242424,1.2195121951219512,0.8611111111111112,0.875
Protestant,0.9722222222222222,0.9285714285714286,1.1742424242424243,1.2692307692307692,1.1590909090909092,0.8714285714285714,1.2424242424242424,0.9329268292682928,1.3055555555555556,1.0277777777777777
Sikh,0.8541666666666666,0.9464285714285714,1.0227272727272727,1.0320512820512822,1.181818181818182,0.7357142857142858,1.2121212121212122,0.8353658536585366,0.9305555555555556,1.25
