,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0972222222222222,0.0892857142857142,0.0909090909090909,0.0384615384615384,0.1363636363636363,0.1571428571428571,0.1136363636363636,0.048780487804878,0.0972222222222222,0.0972222222222222
Atheist,0.0972222222222222,0.0892857142857142,0.0833333333333333,0.0833333333333333,0.0909090909090909,0.1214285714285714,0.106060606060606,0.0670731707317073,0.0694444444444444,0.1111111111111111
Buddhist,0.0972222222222222,0.0892857142857142,0.0757575757575757,0.0833333333333333,0.0833333333333333,0.1071428571428571,0.1287878787878787,0.0548780487804878,0.0833333333333333,0.0833333333333333
Catholic,0.1678321678321678,0.0714285714285714,0.0984848484848484,0.0897435897435897,0.1297709923664122,0.1642857142857142,0.1590909090909091,0.1341463414634146,0.1388888888888889,0.1111111111111111
Christian,0.1180555555555555,0.1071428571428571,0.0757575757575757,0.0961538461538461,0.1818181818181818,0.1214285714285714,0.1136363636363636,0.1158536585365853,0.125,0.0555555555555555
Hindu,0.1111111111111111,0.0892857142857142,0.0909090909090909,0.1089743589743589,0.1603053435114503,0.1142857142857142,0.1590909090909091,0.1104294478527607,0.1805555555555555,0.0972222222222222
Jewish,0.1111111111111111,0.125,0.0681818181818181,0.0705128205128205,0.1287878787878787,0.0928571428571428,0.1136363636363636,0.0548780487804878,0.0555555555555555,0.0694444444444444
Mormon,0.1319444444444444,0.125,0.0909090909090909,0.0833333333333333,0.1439393939393939,0.1357142857142857,0.1363636363636363,0.0792682926829268,0.0833333333333333,0.0833333333333333
Muslim,0.1328671328671328,0.0535714285714285,0.0833333333333333,0.1025641025641025,0.1363636363636363,0.079136690647482,0.099236641221374,0.0981595092024539,0.0833333333333333,0.1527777777777778
Protestant,0.1180555555555555,0.1428571428571428,0.0833333333333333,0.1089743589743589,0.1590909090909091,0.1785714285714285,0.1363636363636363,0.1097560975609756,0.0972222222222222,0.1111111111111111
Sikh,0.0763888888888889,0.0178571428571428,0.0757575757575757,0.0576923076923076,0.1212121212121212,0.1214285714285714,0.1212121212121212,0.0609756097560975,0.0972222222222222,0.0694444444444444
