,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2430555555555555,0.1785714285714285,0.4015151515151515,0.2692307692307692,0.4393939393939394,0.1142857142857142,0.4772727272727273,0.2134146341463414,0.3194444444444444,0.3194444444444444
Atheist,0.1666666666666666,0.125,0.1590909090909091,0.1474358974358974,0.2651515151515151,0.0642857142857142,0.2348484848484848,0.1280487804878048,0.1666666666666666,0.0972222222222222
Buddhist,0.1388888888888889,0.3571428571428571,0.1212121212121212,0.0833333333333333,0.1969696969696969,0.0428571428571428,0.2272727272727272,0.0853658536585365,0.0972222222222222,0.0277777777777777
Catholic,0.4930555555555556,0.4642857142857143,0.5303030303030303,0.4551282051282051,0.5303030303030303,0.2357142857142857,0.5833333333333334,0.3170731707317073,0.5,0.3611111111111111
Christian,0.5694444444444444,0.5714285714285714,0.6287878787878788,0.5897435897435898,0.6363636363636364,0.2642857142857143,0.6060606060606061,0.3719512195121951,0.5416666666666666,0.3333333333333333
Hindu,0.3611111111111111,0.3214285714285714,0.3257575757575757,0.2179487179487179,0.6439393939393939,0.1571428571428571,0.3939393939393939,0.3048780487804878,0.2777777777777778,0.1944444444444444
Jewish,0.4375,0.4285714285714285,0.3787878787878788,0.2628205128205128,0.4924242424242424,0.3785714285714285,0.4772727272727273,0.25,0.3333333333333333,0.2777777777777778
Mormon,0.5972222222222222,0.5,0.4772727272727273,0.4935897435897436,0.5303030303030303,0.2714285714285714,0.7121212121212122,0.3902439024390244,0.4861111111111111,0.4305555555555556
Muslim,0.4097222222222222,0.3214285714285714,0.3333333333333333,0.2884615384615384,0.5151515151515151,0.1857142857142857,0.4393939393939394,0.3963414634146341,0.3888888888888889,0.2361111111111111
Protestant,0.6597222222222222,0.625,0.5075757575757576,0.6474358974358975,0.6818181818181818,0.3571428571428571,0.6439393939393939,0.4573170731707317,0.5833333333333334,0.4722222222222222
Sikh,0.2638888888888889,0.1785714285714285,0.2878787878787879,0.1538461538461538,0.3484848484848485,0.0928571428571428,0.4015151515151515,0.2073170731707317,0.1666666666666666,0.3888888888888889
