,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,-0.0138888888888888,0.0535714285714285,0.0,0.0128205128205128,-0.0757575757575757,0.0285714285714285,-0.0378787878787878,0.0,0.0416666666666666,0.0694444444444444
Atheist,0.0,0.0178571428571428,0.0227272727272727,0.0064102564102564,-0.0151515151515151,-0.0071428571428571,-0.0303030303030303,-0.0182926829268292,0.0138888888888888,0.0555555555555555
Buddhist,0.0,0.0535714285714285,0.0,-0.0064102564102564,-0.0075757575757575,0.0071428571428571,-0.053030303030303,-0.0060975609756097,0.0277777777777777,0.0555555555555555
Catholic,0.0559440559440559,0.0357142857142857,0.0075757575757575,0.0256410256410256,-0.0839694656488549,-0.0071428571428571,-0.053030303030303,-0.0121951219512195,0.0277777777777777,0.0555555555555555
Christian,0.0069444444444444,0.0357142857142857,0.0303030303030303,0.0064102564102564,-0.0757575757575757,0.0214285714285714,-0.053030303030303,0.0060975609756097,0.0416666666666666,0.0277777777777777
Hindu,0.0416666666666666,0.0535714285714285,0.0303030303030303,-0.0064102564102564,-0.0534351145038167,-0.0285714285714285,-0.0227272727272727,-0.0368098159509202,0.0694444444444444,0.0416666666666666
Jewish,0.0277777777777777,0.0535714285714285,0.0227272727272727,0.0064102564102564,-0.0378787878787878,0.0214285714285714,-0.0681818181818181,-0.0182926829268292,0.0277777777777777,0.0138888888888888
Mormon,0.0347222222222222,0.0178571428571428,-0.0151515151515151,0.0192307692307692,-0.0075757575757575,-0.0214285714285714,-0.0303030303030303,-0.0060975609756097,0.0,0.0277777777777777
Muslim,0.0629370629370629,-0.0178571428571428,-0.0075757575757575,0.0,-0.0757575757575757,-0.0071942446043165,-0.0381679389312977,0.0245398773006134,0.0277777777777777,0.0416666666666666
Protestant,0.0069444444444444,0.0,0.0227272727272727,0.0576923076923076,-0.0681818181818181,0.0071428571428571,-0.0151515151515151,-0.0365853658536585,0.0694444444444444,-0.0277777777777777
Sikh,0.0347222222222222,-0.0178571428571428,0.0151515151515151,0.032051282051282,-0.0303030303030303,-0.0071428571428571,-0.0454545454545454,-0.0365853658536585,0.0416666666666666,0.0416666666666666
