,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.1388888888888889,0.0892857142857142,0.0833333333333333,0.0961538461538461,0.1893939393939394,0.1142857142857142,0.1590909090909091,0.0914634146341463,,0.1388888888888889,0.0833333333333333
Atheist,0.1180555555555555,0.0178571428571428,0.0833333333333333,0.1025641025641025,0.1893939393939394,0.1357142857142857,0.1439393939393939,0.0365853658536585,,0.0833333333333333,0.0833333333333333
Buddhist,0.1736111111111111,0.125,0.0757575757575757,0.1666666666666666,0.2045454545454545,0.1428571428571428,0.1515151515151515,0.048780487804878,,0.2361111111111111,0.1527777777777778
Catholic,0.1527777777777778,0.0714285714285714,0.1363636363636363,0.1923076923076923,0.2348484848484848,0.2571428571428571,0.2348484848484848,0.0670731707317073,,0.2222222222222222,0.1111111111111111
Christian,0.1319444444444444,0.0892857142857142,0.0984848484848484,0.1538461538461538,0.2272727272727272,0.1857142857142857,0.1742424242424242,0.1219512195121951,,0.1805555555555555,0.1388888888888889
Hindu,0.1180555555555555,0.0178571428571428,0.1136363636363636,0.1025641025641025,0.25,0.1285714285714285,0.1590909090909091,0.0670731707317073,,0.0833333333333333,0.125
Jewish,0.0972222222222222,0.1428571428571428,0.0833333333333333,0.1153846153846153,0.1590909090909091,0.15,0.1893939393939394,0.073170731707317,,0.1944444444444444,0.0833333333333333
Mormon,0.1527777777777778,0.1964285714285714,0.1515151515151515,0.1666666666666666,0.2348484848484848,0.2142857142857142,0.25,0.073170731707317,,0.1944444444444444,0.1944444444444444
Muslim,0.1041666666666666,0.1785714285714285,0.0909090909090909,0.1346153846153846,0.2196969696969697,0.1857142857142857,0.2045454545454545,0.0853658536585365,,0.1666666666666666,0.1111111111111111
Orthodox,0.1736111111111111,0.125,0.106060606060606,0.1153846153846153,0.2348484848484848,0.1928571428571428,0.1212121212121212,0.0975609756097561,,0.1805555555555555,0.1388888888888889
Protestant,0.125,0.1071428571428571,0.0909090909090909,0.141025641025641,0.2424242424242424,0.1642857142857142,0.1893939393939394,0.0853658536585365,,0.1666666666666666,0.0972222222222222
Sikh,0.1527777777777778,0.125,0.1439393939393939,0.1666666666666666,0.2272727272727272,0.1642857142857142,0.2727272727272727,0.1036585365853658,,0.125,0.125
