,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.25,0.1607142857142857,0.3636363636363636,0.2564102564102564,0.4015151515151515,0.1142857142857142,0.4545454545454545,0.2012195121951219,0.3194444444444444,0.25
Atheist,0.1388888888888889,0.1071428571428571,0.2196969696969697,0.1538461538461538,0.2575757575757575,0.0571428571428571,0.2651515151515151,0.1341463414634146,0.2361111111111111,0.1527777777777778
Buddhist,0.1527777777777778,0.375,0.2727272727272727,0.1346153846153846,0.2878787878787879,0.0785714285714285,0.2954545454545454,0.1524390243902439,0.2361111111111111,0.2222222222222222
Catholic,0.5138888888888888,0.5357142857142857,0.6590909090909091,0.4935897435897436,0.5681818181818182,0.2357142857142857,0.5303030303030303,0.3963414634146341,0.5277777777777778,0.375
Christian,0.375,0.4642857142857143,0.553030303030303,0.5064102564102564,0.4924242424242424,0.2071428571428571,0.5833333333333334,0.3292682926829268,0.3888888888888889,0.4583333333333333
Hindu,0.5277777777777778,0.6071428571428571,0.5909090909090909,0.4743589743589743,0.6893939393939394,0.35,0.6212121212121212,0.3963414634146341,0.4583333333333333,0.3611111111111111
Jewish,0.2777777777777778,0.375,0.4621212121212121,0.2756410256410256,0.4166666666666667,0.25,0.4848484848484848,0.274390243902439,0.375,0.3194444444444444
Mormon,0.3680555555555556,0.3392857142857143,0.4166666666666667,0.3717948717948718,0.4772727272727273,0.2214285714285714,0.5681818181818182,0.2804878048780488,0.3888888888888889,0.3055555555555556
Muslim,0.3194444444444444,0.25,0.4015151515151515,0.3717948717948718,0.5454545454545454,0.2285714285714285,0.5,0.3414634146341463,0.3611111111111111,0.375
Protestant,0.4513888888888889,0.4107142857142857,0.5075757575757576,0.5897435897435898,0.5378787878787878,0.2214285714285714,0.5984848484848485,0.3658536585365853,0.5972222222222222,0.4583333333333333
Sikh,0.375,0.4107142857142857,0.4015151515151515,0.3141025641025641,0.4545454545454545,0.1857142857142857,0.4696969696969697,0.2682926829268293,0.375,0.4166666666666667
