,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1458333333333333,0.0714285714285714,0.0984848484848484,0.0641025641025641,0.2045454545454545,0.1642857142857142,0.1742424242424242,0.0670731707317073,0.125,0.2083333333333333
Atheist,0.2291666666666666,0.1607142857142857,0.106060606060606,0.0769230769230769,0.1515151515151515,0.1357142857142857,0.1439393939393939,0.0975609756097561,0.1388888888888889,0.0972222222222222
Buddhist,0.1319444444444444,0.2678571428571428,0.106060606060606,0.0705128205128205,0.1893939393939394,0.0714285714285714,0.1590909090909091,0.0548780487804878,0.1666666666666666,0.1527777777777778
Catholic,0.1944444444444444,0.1785714285714285,0.2121212121212121,0.2564102564102564,0.2651515151515151,0.1857142857142857,0.2575757575757575,0.1036585365853658,0.1666666666666666,0.1805555555555555
Christian,0.1944444444444444,0.1071428571428571,0.1136363636363636,0.2371794871794871,0.2348484848484848,0.2214285714285714,0.2272727272727272,0.1524390243902439,0.2222222222222222,0.2916666666666667
Hindu,0.2013888888888889,0.3035714285714285,0.1136363636363636,0.173076923076923,0.3333333333333333,0.2071428571428571,0.1893939393939394,0.0975609756097561,0.1944444444444444,0.0416666666666666
Jewish,0.1597222222222222,0.25,0.1212121212121212,0.141025641025641,0.2348484848484848,0.2357142857142857,0.2575757575757575,0.1158536585365853,0.1111111111111111,0.1388888888888889
Mormon,0.2222222222222222,0.1428571428571428,0.1363636363636363,0.1666666666666666,0.2651515151515151,0.2214285714285714,0.25,0.1646341463414634,0.2916666666666667,0.1666666666666666
Muslim,0.1805555555555555,0.2142857142857142,0.0909090909090909,0.141025641025641,0.2727272727272727,0.15,0.1363636363636363,0.2378048780487804,0.1527777777777778,0.1805555555555555
Protestant,0.25,0.1428571428571428,0.2196969696969697,0.2948717948717949,0.2575757575757575,0.3357142857142857,0.1893939393939394,0.1707317073170731,0.2638888888888889,0.1388888888888889
Sikh,0.1736111111111111,0.2321428571428571,0.0984848484848484,0.0833333333333333,0.2727272727272727,0.1857142857142857,0.1969696969696969,0.0975609756097561,0.1944444444444444,0.2638888888888889
