,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0208333333333333,0.0535714285714285,0.0075757575757575,0.0897435897435897,-0.1287878787878787,0.0428571428571428,-0.0075757575757575,0.048780487804878,0.0694444444444444,0.1527777777777778
Atheist,0.0208333333333333,0.0714285714285714,0.0,-0.0064102564102564,-0.0984848484848484,0.0142857142857142,-0.0151515151515151,0.0121951219512195,0.0555555555555555,0.0277777777777777
Buddhist,0.0208333333333333,0.3035714285714285,0.0303030303030303,0.0448717948717948,-0.0454545454545454,0.0071428571428571,0.0454545454545454,0.0182926829268292,0.0138888888888888,0.0138888888888888
Catholic,-0.0069444444444444,0.0892857142857142,0.3257575757575757,0.141025641025641,-0.0454545454545454,0.1,0.0984848484848484,0.0548780487804878,0.0694444444444444,0.0833333333333333
Christian,-0.0069444444444444,0.1785714285714285,0.1818181818181818,0.2435897435897435,-0.0833333333333333,0.0928571428571428,0.0833333333333333,0.0548780487804878,0.0833333333333333,0.0277777777777777
Hindu,-0.0069444444444444,0.1071428571428571,0.0681818181818181,0.0576923076923076,0.106060606060606,0.0571428571428571,0.0,0.073170731707317,0.0694444444444444,0.0694444444444444
Jewish,0.0277777777777777,0.1607142857142857,0.1590909090909091,0.0769230769230769,-0.0303030303030303,0.1785714285714285,0.0681818181818181,0.048780487804878,0.0138888888888888,0.0694444444444444
Mormon,-0.0277777777777777,0.0714285714285714,0.1818181818181818,0.0448717948717948,-0.0378787878787878,0.1,0.2651515151515151,0.0365853658536585,0.0833333333333333,0.0277777777777777
Muslim,-0.0138888888888888,0.0714285714285714,0.1439393939393939,0.0769230769230769,-0.0303030303030303,0.0642857142857142,0.0227272727272727,0.2012195121951219,0.0694444444444444,0.0972222222222222
Protestant,-0.0416666666666666,0.0,0.1439393939393939,0.0769230769230769,-0.1136363636363636,0.0714285714285714,0.0378787878787878,0.0548780487804878,0.2083333333333333,0.0833333333333333
Sikh,0.0208333333333333,0.1071428571428571,0.106060606060606,0.0512820512820512,-0.0833333333333333,0.0071428571428571,0.0454545454545454,0.0670731707317073,0.0555555555555555,0.3333333333333333
