,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1041666666666666,0.0535714285714285,0.0757575757575757,0.0448717948717948,0.1363636363636363,0.1071428571428571,0.106060606060606,0.048780487804878,0.0833333333333333,0.1111111111111111
Atheist,0.125,0.1071428571428571,0.0757575757575757,0.0576923076923076,0.0984848484848484,0.1,0.0909090909090909,0.0670731707317073,0.1111111111111111,0.0694444444444444
Buddhist,0.1041666666666666,0.1607142857142857,0.0681818181818181,0.0576923076923076,0.106060606060606,0.0571428571428571,0.0984848484848484,0.0426829268292682,0.1111111111111111,0.0833333333333333
Catholic,0.1597222222222222,0.1428571428571428,0.1212121212121212,0.141025641025641,0.1742424242424242,0.1142857142857142,0.1590909090909091,0.0914634146341463,0.125,0.125
Christian,0.1458333333333333,0.0714285714285714,0.0757575757575757,0.141025641025641,0.1590909090909091,0.1428571428571428,0.1439393939393939,0.1158536585365853,0.1527777777777778,0.1805555555555555
Hindu,0.1805555555555555,0.1964285714285714,0.0833333333333333,0.1153846153846153,0.1666666666666666,0.1357142857142857,0.1136363636363636,0.073170731707317,0.1388888888888889,0.0277777777777777
Jewish,0.1458333333333333,0.1636363636363636,0.0757575757575757,0.1025641025641025,0.1439393939393939,0.1510791366906475,0.1439393939393939,0.0792682926829268,0.0833333333333333,0.0833333333333333
Mormon,0.1805555555555555,0.1071428571428571,0.0833333333333333,0.1089743589743589,0.1742424242424242,0.1428571428571428,0.1287878787878787,0.1219512195121951,0.2083333333333333,0.0972222222222222
Muslim,0.1597222222222222,0.1428571428571428,0.0606060606060606,0.0897435897435897,0.1666666666666666,0.1,0.0984848484848484,0.1402439024390244,0.1111111111111111,0.0972222222222222
Protestant,0.1944444444444444,0.125,0.1363636363636363,0.1602564102564102,0.1742424242424242,0.2142857142857142,0.1287878787878787,0.1341463414634146,0.1666666666666666,0.0833333333333333
Sikh,0.1527777777777778,0.1428571428571428,0.0606060606060606,0.0709677419354838,0.1515151515151515,0.1223021582733813,0.1212121212121212,0.073170731707317,0.125,0.1527777777777778
