,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0208333333333333,0.1071428571428571,-0.0075757575757575,0.0769230769230769,-0.2121212121212121,0.0571428571428571,-0.0984848484848484,-0.0304878048780487,0.125,0.125
Atheist,0.0416666666666666,0.0892857142857142,-0.0075757575757575,-0.0192307692307692,-0.1287878787878787,0.0214285714285714,-0.0227272727272727,0.0060975609756097,0.0833333333333333,0.0416666666666666
Buddhist,-0.0277777777777777,0.3214285714285714,-0.0151515151515151,0.0064102564102564,-0.0909090909090909,0.0,0.0151515151515151,-0.024390243902439,0.0138888888888888,0.0
Catholic,-0.2152777777777778,0.0,0.3333333333333333,0.0833333333333333,-0.1515151515151515,0.05,0.0378787878787878,-0.0853658536585365,-0.0277777777777777,-0.0277777777777777
Christian,-0.1944444444444444,0.1785714285714285,0.1439393939393939,0.2564102564102564,-0.2272727272727272,0.0785714285714285,0.0151515151515151,-0.0914634146341463,-0.0416666666666666,-0.0833333333333333
Hindu,-0.125,0.0714285714285714,0.0075757575757575,0.0,0.0984848484848484,0.0428571428571428,-0.0909090909090909,-0.0121951219512195,0.0555555555555555,0.0555555555555555
Jewish,-0.1458333333333333,0.1428571428571428,0.1515151515151515,0.0192307692307692,-0.1439393939393939,0.15,-0.0227272727272727,-0.0182926829268292,-0.0555555555555555,-0.0277777777777777
Mormon,-0.1805555555555555,-0.0357142857142857,0.1439393939393939,-0.0448717948717948,-0.1818181818181818,0.1,0.3484848484848485,-0.0853658536585365,0.0138888888888888,-0.0972222222222222
Muslim,-0.1736111111111111,0.0,0.106060606060606,0.0064102564102564,-0.0909090909090909,0.0285714285714285,-0.0757575757575757,0.1890243902439024,-0.0277777777777777,-0.0138888888888888
Protestant,-0.1458333333333333,-0.125,0.1287878787878787,0.0576923076923076,-0.1666666666666666,0.0428571428571428,-0.0075757575757575,-0.0182926829268292,0.25,0.0555555555555555
Sikh,-0.1111111111111111,0.1428571428571428,0.0909090909090909,-0.0384615384615384,-0.1515151515151515,-0.0357142857142857,-0.0378787878787878,0.024390243902439,0.0555555555555555,0.3333333333333333
