,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2847222222222222,0.2321428571428571,0.2348484848484848,0.1602564102564102,0.2424242424242424,0.2785714285714286,0.1515151515151515,0.2378048780487804,0.2222222222222222,0.3194444444444444
Atheist,0.3402777777777778,0.3571428571428571,0.2727272727272727,0.2884615384615384,0.3257575757575757,0.3071428571428571,0.2727272727272727,0.3048780487804878,0.2777777777777778,0.2916666666666667
Buddhist,0.1805555555555555,0.2678571428571428,0.2045454545454545,0.0576923076923076,0.1893939393939394,0.2285714285714285,0.2045454545454545,0.1768292682926829,0.1527777777777778,0.125
Catholic,0.3055555555555556,0.25,0.2651515151515151,0.1217948717948717,0.3333333333333333,0.3357142857142857,0.1818181818181818,0.2804878048780488,0.2777777777777778,0.2638888888888889
Christian,0.3333333333333333,0.25,0.2575757575757575,0.2051282051282051,0.3333333333333333,0.3,0.2196969696969697,0.2378048780487804,0.2222222222222222,0.2777777777777778
Hindu,0.2430555555555555,0.3035714285714285,0.2424242424242424,0.173076923076923,0.3712121212121212,0.25,0.2196969696969697,0.2865853658536585,0.1388888888888889,0.2222222222222222
Jewish,0.2777777777777778,0.2857142857142857,0.2575757575757575,0.1858974358974359,0.2575757575757575,0.35,0.1893939393939394,0.25,0.3333333333333333,0.1944444444444444
Mormon,0.25,0.1785714285714285,0.2348484848484848,0.1602564102564102,0.2803030303030303,0.25,0.2878787878787879,0.1585365853658536,0.1111111111111111,0.0833333333333333
Muslim,0.25,0.2857142857142857,0.2803030303030303,0.2051282051282051,0.3257575757575757,0.2142857142857142,0.1893939393939394,0.1646341463414634,0.2916666666666667,0.25
Protestant,0.2430555555555555,0.1964285714285714,0.2348484848484848,0.1538461538461538,0.2424242424242424,0.3,0.1666666666666666,0.2439024390243902,0.25,0.2083333333333333
Sikh,0.1736111111111111,0.1785714285714285,0.1893939393939394,0.0897435897435897,0.3181818181818182,0.2571428571428571,0.1515151515151515,0.1951219512195122,0.1805555555555555,0.2361111111111111
