,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2013888888888889,0.125,0.1439393939393939,0.1025641025641025,0.1590909090909091,0.1928571428571428,0.1136363636363636,0.1585365853658536,0.1666666666666666,0.1944444444444444
Atheist,0.2361111111111111,0.1964285714285714,0.1818181818181818,0.1602564102564102,0.2121212121212121,0.2214285714285714,0.2045454545454545,0.1951219512195122,0.2222222222222222,0.1944444444444444
Buddhist,0.125,0.1428571428571428,0.1439393939393939,0.0384615384615384,0.1212121212121212,0.1642857142857142,0.1287878787878787,0.1158536585365853,0.0972222222222222,0.0972222222222222
Catholic,0.2222222222222222,0.1607142857142857,0.1590909090909091,0.0769230769230769,0.2045454545454545,0.2357142857142857,0.1363636363636363,0.1829268292682926,0.1805555555555555,0.1805555555555555
Christian,0.2291666666666666,0.1428571428571428,0.1742424242424242,0.1153846153846153,0.1969696969696969,0.2214285714285714,0.1439393939393939,0.1768292682926829,0.1527777777777778,0.1944444444444444
Hindu,0.1805555555555555,0.1785714285714285,0.1666666666666666,0.1089743589743589,0.2121212121212121,0.1642857142857142,0.1590909090909091,0.1890243902439024,0.1111111111111111,0.1666666666666666
Jewish,0.2013888888888889,0.1785714285714285,0.1893939393939394,0.1217948717948717,0.1666666666666666,0.2071428571428571,0.1287878787878787,0.1646341463414634,0.2222222222222222,0.1388888888888889
Mormon,0.1805555555555555,0.1071428571428571,0.1515151515151515,0.0961538461538461,0.1818181818181818,0.1714285714285714,0.1742424242424242,0.1219512195121951,0.0694444444444444,0.0694444444444444
Muslim,0.1805555555555555,0.1607142857142857,0.1818181818181818,0.1346153846153846,0.2045454545454545,0.1571428571428571,0.1287878787878787,0.1158536585365853,0.1944444444444444,0.1527777777777778
Protestant,0.1736111111111111,0.1071428571428571,0.1515151515151515,0.0897435897435897,0.1590909090909091,0.1928571428571428,0.1287878787878787,0.1646341463414634,0.1666666666666666,0.1527777777777778
Sikh,0.125,0.1071428571428571,0.1287878787878787,0.0641025641025641,0.1893939393939394,0.1857142857142857,0.1136363636363636,0.1219512195121951,0.1111111111111111,0.1527777777777778
