,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1319444444444444,0.0714285714285714,0.053030303030303,0.0961538461538461,-0.1893939393939394,0.1428571428571428,-0.2196969696969697,0.0182926829268292,0.3055555555555556,0.0833333333333333
Atheist,0.4236111111111111,0.25,-0.053030303030303,-0.0448717948717948,-0.0378787878787878,0.0357142857142857,-0.0984848484848484,-0.0548780487804878,-0.1388888888888889,0.1527777777777778
Buddhist,0.1944444444444444,0.4642857142857143,-0.0151515151515151,0.0256410256410256,-0.3106060606060606,0.0571428571428571,-0.1287878787878787,0.0,0.125,0.1805555555555555
Catholic,-0.0625,0.1071428571428571,0.4090909090909091,0.1538461538461538,-0.2727272727272727,0.1571428571428571,-0.2878787878787879,-0.0182926829268292,0.25,0.1805555555555555
Christian,-0.0486111111111111,0.0357142857142857,-0.0454545454545454,0.3076923076923077,-0.2121212121212121,0.0642857142857142,-0.0151515151515151,0.0609756097560975,0.1805555555555555,0.2083333333333333
Hindu,0.0902777777777777,0.3214285714285714,-0.0757575757575757,0.0512820512820512,0.1969696969696969,0.0,-0.2196969696969697,-0.0121951219512195,0.2083333333333333,0.1527777777777778
Jewish,-0.0138888888888888,0.2857142857142857,-0.0075757575757575,-0.0448717948717948,-0.2803030303030303,0.4428571428571428,-0.0984848484848484,0.1097560975609756,0.3472222222222222,0.1666666666666666
Mormon,0.0277777777777777,0.1785714285714285,-0.2272727272727272,0.0833333333333333,-0.2348484848484848,0.1857142857142857,0.4015151515151515,0.0,-0.0416666666666666,0.0416666666666666
Muslim,0.0486111111111111,0.0357142857142857,0.0984848484848484,0.0512820512820512,-0.0303030303030303,0.1428571428571428,-0.0606060606060606,0.2134146341463414,-0.0416666666666666,0.0
Protestant,0.0555555555555555,0.0892857142857142,-0.0681818181818181,0.0833333333333333,-0.0984848484848484,0.1,-0.2803030303030303,0.0182926829268292,0.5833333333333334,0.3055555555555556
Sikh,0.0208333333333333,0.1428571428571428,-0.0681818181818181,-0.0641025641025641,-0.106060606060606,-0.0142857142857142,-0.2121212121212121,0.1402439024390244,0.5277777777777778,0.3888888888888889
